time_ms,Bt
-1.3424025599999998,2.472592777343266e-06
-1.34140256,2.4986878671870105e-06
-1.34040256,2.5344106914057548e-06
-1.33940256,2.574259687499507e-06
-1.33840256,2.607231730468251e-06
-1.33740256,2.6402037734370023e-06
-1.33640256,2.674551207030746e-06
-1.33540256,2.7130248124994893e-06
-1.3344025599999998,2.74462146484324e-06
-1.33340256,2.7720919453119847e-06
-1.33240256,2.79543625390573e-06
-1.33140256,2.7967743124994767e-06
-1.33040256,2.7884846367182245e-06
-1.32940256,2.795324257811972e-06
-1.32840256,2.8282963007807164e-06
-1.32740256,2.86814529687446e-06
-1.3264025599999998,2.901117339843211e-06
-1.32540256,2.9244616484369563e-06
-1.3244025599999998,2.954682910155707e-06
-1.32340256,2.991781124999451e-06
-1.32240256,3.0220023867181954e-06
-1.32140256,3.042595914061945e-06
-1.32040256,3.0508109257806914e-06
-1.31940256,3.057650546874439e-06
-1.31840256,3.076868683593184e-06
-1.31740256,3.102963773436929e-06
-1.3164025599999998,3.1221819101556785e-06
-1.31540256,3.148276999999423e-06
-1.31440256,3.178498261718168e-06
-1.31340256,3.203217960936918e-06
-1.31240256,3.2581962539056606e-06
-1.31140256,3.3365561874994178e-06
-1.31040256,3.39841143359316e-06
-1.30940256,3.419004960936905e-06
-1.30840256,3.4189676289056515e-06
-1.30740256,3.4161795156243987e-06
-1.3064025599999998,3.4078898398431448e-06
-1.30540256,3.405101726561892e-06
-1.30440256,3.4009382226556398e-06
-1.30340256,3.381645421874384e-06
-1.30240256,3.356851058593133e-06
-1.30140256,3.3320566953118817e-06
-1.30040256,3.297634597655624e-06
-1.29940256,3.2632124999993736e-06
-1.2984025599999998,3.228790402343116e-06
-1.29740256,3.197119085936865e-06
-1.29640256,3.1778262851556133e-06
-1.29540256,3.168161218749359e-06
-1.29440256,3.155745371093107e-06
-1.29340256,3.140578742186852e-06
-1.29240256,3.1254121132806e-06
-1.29140256,3.112996265624348e-06
-1.29040256,3.1170851054680952e-06
-1.28940256,3.1225493359368414e-06
-1.2884025599999998,3.1046319257805857e-06
-1.28740256,3.085339124999334e-06
-1.28640256,3.075674058593082e-06
-1.28540256,3.066008992186828e-06
-1.28440256,3.059094707030576e-06
-1.28340256,3.0563065937493226e-06
-1.28240256,3.0645216054680704e-06
-1.28140256,3.0617334921868176e-06
-1.28040256,3.054819207030564e-06
-1.27940256,3.06578499999931e-06
-1.27840256,3.109760167968053e-06
-1.27740256,3.1839939296868097e-06
-1.27640256,3.2458491757805515e-06
-1.27540256,3.289824343749304e-06
-1.27440256,3.324171777343048e-06
-1.27340256,3.3557684296867924e-06
-1.27240256,3.3956174257805444e-06
-1.27140256,3.4327156406242884e-06
-1.2704025599999995,3.450558386718037e-06
-1.2694025599999998,3.464274960936783e-06
-1.26840256,3.4807423164055286e-06
-1.2674025599999998,3.480704984374276e-06
-1.26640256,3.4806676523430225e-06
-1.26540256,3.484756492186769e-06
-1.26440256,3.4805929882805154e-06
-1.26340256,3.4819310468742623e-06
-1.26240256,3.48877066796801e-06
-1.2614025599999998,3.4928595078117564e-06
-1.26040256,3.487320613280504e-06
-1.2594025599999998,3.477655546874249e-06
-1.25840256,3.465239699217997e-06
-1.2574025599999998,3.4528238515617425e-06
-1.25640256,3.456912691405489e-06
-1.25540256,3.4706292656242345e-06
-1.25440256,3.489847402342984e-06
-1.25340256,3.5063147578117297e-06
-1.25240256,3.5296590664054745e-06
-1.2514025599999998,3.5640064999992258e-06
-1.25040256,3.60110471484297e-06
-1.2494025599999998,3.6464552734367226e-06
-1.24840256,3.6766765351554674e-06
-1.24740256,3.6752638124992143e-06
-1.24640256,3.655971011717959e-06
-1.24540256,3.632552039061708e-06
-1.24440256,3.613259238280453e-06
-1.24340256,3.6077203437492e-06
-1.24240256,3.5994306679679475e-06
-1.2414025599999998,3.587014820311693e-06
-1.24040256,3.589728269530439e-06
-1.2394025599999998,3.606195624999188e-06
-1.23840256,3.6199121992179337e-06
-1.23740256,3.643256507811679e-06
-1.23640256,3.689982457030432e-06
-1.23540256,3.746336140624174e-06
-1.23440256,3.798563652342917e-06
-1.2334025599999998,3.854917335936671e-06
-1.23240256,3.912646410155413e-06
-1.2314025599999998,3.974501656249168e-06
-1.23040256,4.0391076835929095e-06
-1.22940256,4.088584414061653e-06
-1.22840256,4.121556457030404e-06
-1.22740256,4.149026937499148e-06
-1.22640256,4.183374371092899e-06
-1.22540256,4.227349539061643e-06
-1.22440256,4.278201660155385e-06
-1.2234025599999998,4.329053781249139e-06
-1.22240256,4.368902777342883e-06
-1.2214025599999998,4.388120914061633e-06
-1.22040256,4.394960535155379e-06
-1.21940256,4.399049374999126e-06
-1.21840256,4.4031382148428725e-06
-1.21740256,4.40172549218662e-06
-1.21640256,4.400312769530368e-06
-1.2154025599999998,4.415404734374117e-06
-1.21440256,4.433247480467863e-06
-1.2134025599999998,4.451090226561612e-06
-1.21240256,4.464806800780359e-06
-1.21140256,4.457892515624106e-06
-1.21040256,4.441350496092851e-06
-1.20940256,4.434436210936598e-06
-1.20840256,4.415143410155343e-06
-1.20740256,4.382096703124093e-06
-1.20640256,4.346299214842843e-06
-1.2054025599999998,4.311877117186585e-06
-1.20440256,4.282956582030335e-06
-1.2034025599999998,4.249909874999078e-06
-1.20240256,4.220989339842827e-06
-1.20140256,4.196194976561575e-06
-1.20040256,4.17415139453032e-06
-1.19940256,4.158984765624068e-06
-1.19840256,4.153445871092815e-06
-1.19740256,4.156159320311562e-06
-1.19640256,4.176752847655308e-06
-1.1954025599999998,4.191844812499057e-06
-1.19440256,4.202810605467803e-06
-1.19340256,4.220653351561547e-06
-1.19240256,4.234369925780297e-06
-1.19140256,4.238458765624043e-06
-1.19040256,4.234295261717789e-06
-1.18940256,4.232882539061536e-06
-1.18840256,4.247974503905282e-06
-1.1874025599999998,4.260315687499031e-06
-1.18640256,4.271281480467776e-06
-1.18540256,4.294625789061521e-06
-1.18440256,4.298714628905268e-06
-1.18340256,4.279421828124017e-06
-1.18240256,4.256002855467761e-06
-1.18140256,4.229833101561509e-06
-1.18040256,4.19541100390526e-06
-1.17940256,4.177493593749004e-06
-1.17840256,4.18158243359275e-06
-1.1774025599999998,4.191172835936498e-06
-1.17640256,4.200763238280245e-06
-1.17540256,4.200725906248991e-06
-1.17440256,4.193811621092737e-06
-1.17340256,4.200651242186483e-06
-1.17240256,4.218493988280233e-06
-1.17140256,4.240462906248978e-06
-1.17040256,4.269308777342722e-06
-1.16940256,4.310533164061475e-06
-1.16840256,4.364136066405217e-06
-1.16740256,4.420489749998959e-06
-1.16640256,4.472717261717713e-06
-1.16540256,4.518067820311456e-06
-1.16440256,4.551039863280207e-06
-1.16340256,4.567507218748952e-06
-1.16240256,4.579848402342698e-06
-1.16140256,4.589438804686447e-06
-1.16040256,4.603155378905193e-06
-1.1594025599999995,4.60724421874894e-06
-1.15840256,4.608582277342687e-06
-1.15740256,4.605794164061434e-06
-1.15640256,4.601630660155181e-06
-1.15540256,4.591965593748928e-06
-1.15440256,4.563045058592672e-06
-1.15340256,4.529998351561421e-06
-1.15240256,4.50382859765517e-06
-1.15140256,4.4872865781239154e-06
-1.15040256,4.474870730467663e-06
-1.14940256,4.46933183593641e-06
-1.14840256,4.473420675780158e-06
-1.14740256,4.484386468748904e-06
-1.1464025599999998,4.500853824217653e-06
-1.14540256,4.517321179686399e-06
-1.14440256,4.533788535155144e-06
-1.14340256,4.5406281562488924e-06
-1.14240256,4.52546152734264e-06
-1.1414025599999995,4.497916382811383e-06
-1.1404025599999998,4.459368113280133e-06
-1.13940256,4.423570624998884e-06
-1.1384025599999998,4.401527042967627e-06
-1.13740256,4.401489710936374e-06
-1.13640256,4.42208323828012e-06
-1.13540256,4.44680293749887e-06
-1.13440256,4.471522636717615e-06
-1.13340256,4.476986867186362e-06
-1.13240256,4.47144797265511e-06
-1.13140256,4.481038374998856e-06
-1.1304025599999998,4.494754949217605e-06
-1.12940256,4.505720742186351e-06
-1.1284025599999998,4.509809582030098e-06
-1.12740256,4.518024593748844e-06
-1.12640256,4.53586733984259e-06
-1.12540256,4.560587039061339e-06
-1.12440256,4.5811805664050845e-06
-1.12340256,4.593521749998833e-06
-1.1224025599999998,4.59623519921758e-06
-1.12140256,4.576942398436329e-06
-1.1204025599999998,4.541144910155071e-06
-1.11940256,4.51222437499882e-06
-1.11840256,4.501183917967568e-06
-1.11740256,4.479140335936312e-06
-1.11640256,4.436465894530062e-06
-1.11540256,4.393791453123803e-06
-1.11440256,4.353867792967554e-06
-1.11340256,4.3070671796863045e-06
-1.1124025599999998,4.260266566405045e-06
-1.11140256,4.220342906248796e-06
-1.1104025599999998,4.20105010546754e-06
-1.10940256,4.199637382811288e-06
-1.10840256,4.203726222655034e-06
-1.10740256,4.213316624998782e-06
-1.10640256,4.229783980467528e-06
-1.10540256,4.250377507811278e-06
-1.1044025599999998,4.277847988280023e-06
-1.10340256,4.312195421873766e-06
-1.1024025599999998,4.341041292967517e-06
-1.10140256,4.372637945311261e-06
-1.10040256,4.395982253905006e-06
-1.09940256,4.398695703123753e-06
-1.09840256,4.382153683592502e-06
-1.09740256,4.358734710936246e-06
-1.09640256,4.338066519529996e-06
-1.09540256,4.324275281248743e-06
-1.0944025599999998,4.310484042967489e-06
-1.09340256,4.281563507811239e-06
-1.0924025599999998,4.24301523827998e-06
-1.09140256,4.197590015623731e-06
-1.09040256,4.152164792967481e-06
-1.08940256,4.130121210936226e-06
-1.08840256,4.117705363279974e-06
-1.08740256,4.098412562498721e-06
-1.08640256,4.066741246092464e-06
-1.08540256,4.037820710936214e-06
-1.0844025599999998,4.022654082029958e-06
-1.08340256,4.000610499998707e-06
-1.08240256,3.952434496092458e-06
-1.08140256,3.887753804686197e-06
-1.08040256,3.831325457029948e-06
-1.07940256,3.7817740624986886e-06
-1.07840256,3.740475011717439e-06
-1.07740256,3.6950497890611895e-06
-1.0764025599999998,3.6551261289049313e-06
-1.07540256,3.6165778593736818e-06
-1.0744025599999998,3.572528027342423e-06
-1.07340256,3.528478195311173e-06
-1.07240256,3.487179144529924e-06
-1.07140256,3.4458800937486653e-06
-1.07040256,3.3935779179674165e-06
-1.06940256,3.344026523436168e-06
-1.06840256,3.319232160154911e-06
-1.06740256,3.3081917031236588e-06
-1.0664025599999998,3.2888989023424038e-06
-1.06540256,3.2627291484361525e-06
-1.06440256,3.2338086132799017e-06
-1.06340256,3.200761906248644e-06
-1.06240256,3.170465980467393e-06
-1.06140256,3.151173179686138e-06
-1.06040256,3.116751082029888e-06
-1.05940256,3.071325859373638e-06
-1.05840256,3.009395949217377e-06
-1.05740256,2.9323367421861304e-06
-1.0564025599999998,2.867656050779869e-06
-1.05540256,2.8277323906236187e-06
-1.05440256,2.790559511717369e-06
-1.05340256,2.7506358515611107e-06
-1.05240256,2.7189645351548604e-06
-1.05140256,2.69141939062361e-06
-1.05040256,2.6721265898423544e-06
-1.04940256,2.6528337890611023e-06
-1.0484025599999998,2.6252886445298458e-06
-1.04740256,2.610122015623594e-06
-1.04640256,2.61971241796734e-06
-1.04540256,2.643056726561089e-06
-1.04440256,2.6677764257798345e-06
-1.04340256,2.6814929999985834e-06
-1.04240256,2.68558183984233e-06
-1.04140256,2.691046070311076e-06
-1.04040256,2.708888816404825e-06
-1.03940256,2.72535617187357e-06
-1.0384025599999998,2.74457430859232e-06
-1.03740256,2.7541647109360658e-06
-1.03640256,2.748625816404813e-06
-1.03540256,2.740336140623559e-06
-1.03440256,2.7402988085923057e-06
-1.03340256,2.760892335936051e-06
-1.03240256,2.7759843007798e-06
-1.03140256,2.7828239218735465e-06
-1.0304025599999995,2.792414324217295e-06
-1.02940256,2.789626210936042e-06
-1.02840256,2.78133653515479e-06
-1.02740256,2.7936777187485386e-06
-1.02640256,2.8280251523422822e-06
-1.02540256,2.870624929686035e-06
-1.02440256,2.913224707029778e-06
-1.02340256,2.953073703123522e-06
-1.02240256,2.986045746092273e-06
-1.02140256,3.012140835936018e-06
-1.02040256,3.023106628904764e-06
-1.0194025599999998,3.040949374998513e-06
-1.01840256,3.0642936835922582e-06
-1.0174025599999998,3.0945149453110094e-06
-1.01640256,3.138490113279752e-06
-1.01540256,3.172837546873496e-06
-1.01440256,3.193431074217246e-06
-1.01340256,3.204396867185992e-06
-1.01240256,3.2153626601547405e-06
-1.0114025599999998,3.229079234373486e-06
-1.01040256,3.249672761717231e-06
-1.0094025599999998,3.26751550781098e-06
-1.00840256,3.268853566404727e-06
-1.0074025599999998,3.2426838124984705e-06
-1.00640256,3.204135542967221e-06
-1.00540256,3.188968914060969e-06
-1.00440256,3.198559316404717e-06
-1.00340256,3.210900499998463e-06
-1.00240256,3.210863167967209e-06
-1.0014025599999998,3.1888195859359537e-06
-1.00040256,3.1640252226547026e-06
-0.9994025599999998,3.1557355468734486e-06
-0.99840256,3.159824386717195e-06
-0.99740256,3.170790179685941e-06
-0.99640256,3.18450675390469e-06
-0.99540256,3.194097156248436e-06
-0.9944025599999998,3.207813730467185e-06
-0.99340256,3.2325334296859294e-06
-0.99240256,3.257253128904674e-06
-0.99140256,3.2682189218734225e-06
-0.99040256,3.279184714842169e-06
-0.9894025599999998,3.295652070310917e-06
-0.98840256,3.316245597654663e-06
-0.98740256,3.3217098281234097e-06
-0.9864025599999998,3.313420152342156e-06
-0.98540256,3.302379695310903e-06
-0.98440256,3.294090019529651e-06
-0.98340256,3.3105573749984e-06
-0.98240256,3.338027855467145e-06
-0.9814025599999998,3.348993648435893e-06
-0.98040256,3.34895631640464e-06
-0.97940256,3.3530451562483863e-06
-0.97840256,3.3640109492171345e-06
-0.97740256,3.38735525781088e-06
-0.97640256,3.4079487851546266e-06
-0.97540256,3.418914578123374e-06
-0.97440256,3.4188772460921206e-06
-0.97340256,3.399584445310869e-06
-0.97240256,3.373414691404615e-06
-0.97140256,3.3541218906233614e-06
-0.97040256,3.338955261717108e-06
-0.96940256,3.326539414060855e-06
-0.96840256,3.316874347654603e-06
-0.96740256,3.294830765623349e-06
-0.96640256,3.250780933592095e-06
-0.96540256,3.1957279765608404e-06
-0.96440256,3.143425800779592e-06
-0.96340256,3.1186314374983384e-06
-0.96240256,3.1144679335920854e-06
-0.96140256,3.1158059921858323e-06
-0.96040256,3.129522566404579e-06
-0.95940256,3.1501160937483243e-06
-0.95840256,3.174835792967072e-06
-0.95740256,3.199555492185819e-06
-0.95640256,3.2339029257795668e-06
-0.95540256,3.2682503593733104e-06
-0.95440256,3.2888438867170578e-06
-0.95340256,3.2929327265608046e-06
-0.95240256,3.277766097654551e-06
-0.95140256,3.2557225156232977e-06
-0.95040256,3.232303542967047e-06
-0.94940256,3.218512304685793e-06
-0.94840256,3.21847497265454e-06
-0.94740256,3.2156868593732864e-06
-0.94640256,3.196394058592035e-06
-0.94540256,3.167473523435781e-06
-0.94440256,3.145429941404528e-06
-0.94340256,3.1398910468732746e-06
-0.94240256,3.15498301171702e-06
-0.94140256,3.1824534921857678e-06
-0.94040256,3.2030470195295142e-06
-0.93940256,3.2208897656232616e-06
-0.93840256,3.241483292967009e-06
-0.93740256,3.268953773435753e-06
-0.93640256,3.3088027695295017e-06
-0.93540256,3.3541533281232493e-06
-0.93440256,3.4036300585919976e-06
-0.93340256,3.4476052265607404e-06
-0.93240256,3.475075707029488e-06
-0.93140256,3.488792281248235e-06
-0.93040256,3.495631902341982e-06
-0.92940256,3.4900930078107287e-06
-0.92840256,3.4776771601544767e-06
-0.92740256,3.4652613124982234e-06
-0.92640256,3.4707255429669705e-06
-0.92540256,3.4816913359357174e-06
-0.92440256,3.4692754882794654e-06
-0.92340256,3.447231906248212e-06
-0.92240256,3.4306898867169583e-06
-0.92140256,3.434778726560705e-06
-0.92040256,3.4484953007794524e-06
-0.91940256,3.451208749998199e-06
-0.91840256,3.427789777341945e-06
-0.91740256,3.401620023435692e-06
-0.91640256,3.386453394529438e-06
-0.91540256,3.378163718748186e-06
-0.91440256,3.3657478710919326e-06
-0.91340256,3.3423288984356788e-06
-0.91240256,3.313408363279425e-06
-0.91140256,3.269358531248171e-06
-0.91040256,3.211554792966922e-06
-0.90940256,3.1592526171856687e-06
-0.90840256,3.120704347654415e-06
-0.90740256,3.0821560781231607e-06
-0.90640256,3.0463585898419107e-06
-0.90540256,3.017438054685657e-06
-0.90440256,2.991268300779403e-06
-0.90340256,2.96234776562315e-06
-0.90240256,2.933427230466896e-06
-0.90140256,2.911383648435645e-06
-0.90040256,2.909970925779392e-06
-0.89940256,2.918185937498139e-06
-0.8984025599999999,2.9167732148418857e-06
-0.89740256,2.920862054685632e-06
-0.89640256,2.9235755039043792e-06
-0.89540256,2.913910437498126e-06
-0.89440256,2.9179992773418727e-06
-0.8934025599999998,2.92896507031062e-06
-0.89240256,2.930303128904367e-06
-0.89140256,2.9082595468731133e-06
-0.89040256,2.87658823046686e-06
-0.8894025599999998,2.842166132810605e-06
-0.88840256,2.7967409101543563e-06
-0.88740256,2.744438734373102e-06
-0.88640256,2.6797580429668472e-06
-0.88540256,2.612326570310593e-06
-0.88440256,2.561399785154344e-06
-0.88340256,2.52697768749809e-06
-0.88240256,2.4856786367168357e-06
-0.88140256,2.440253414060581e-06
-0.88040256,2.401705144529328e-06
-0.8794025599999999,2.3796615624980765e-06
-0.8784025599999999,2.371371886716823e-06
-0.8774025599999999,2.37270994531057e-06
-0.8764025599999999,2.383675738279317e-06
-0.8754025599999999,2.4015184843730625e-06
-0.8744025599999999,2.4152350585918097e-06
-0.8734025599999999,2.4220746796855565e-06
-0.8724025599999999,2.415160394529303e-06
-0.8714025599999999,2.41099689062305e-06
-0.8704025599999999,2.4178365117167965e-06
-0.8694025599999999,2.4122976171855437e-06
-0.8684025599999999,2.379250910154289e-06
-0.8674025599999999,2.322822562498035e-06
-0.86640256,2.2705203867167865e-06
-0.8654025599999999,2.2347228984355327e-06
-0.8644025599999999,2.225057832029279e-06
-0.8634025599999999,2.220894328123026e-06
-0.8624025599999999,2.223607777341773e-06
-0.8614025599999999,2.2153181015605208e-06
-0.8604025599999999,2.1836467851542675e-06
-0.8594025599999999,2.1506000781230136e-06
-0.8584025599999999,2.13405805859176e-06
-0.85740256,2.131269945310507e-06
-0.8564025599999999,2.1216048789042537e-06
-0.8554025599999999,2.1188167656230004e-06
-0.8544025599999999,2.1256563867167472e-06
-0.8534025599999999,2.1379975703104947e-06
-0.8524025599999999,2.1503387539042405e-06
-0.8514025599999999,2.162679937497988e-06
-0.8504025599999999,2.1791472929667357e-06
-0.8494025599999999,2.195614648435483e-06
-0.84840256,2.2052050507792288e-06
-0.8474025599999999,2.206543109372976e-06
-0.8464025599999999,2.2106319492167225e-06
-0.8454025599999999,2.2078438359354693e-06
-0.8444025599999999,2.188551035154216e-06
-0.84340256,2.176135187497964e-06
-0.8424025599999999,2.180224027341711e-06
-0.8414025599999999,2.199442164060458e-06
-0.8404025599999999,2.2255372539042056e-06
-0.83940256,2.2406292187479518e-06
-0.8384025599999999,2.2433426679666984e-06
-0.8374025599999999,2.2446807265604453e-06
-0.8364025599999999,2.2528957382791923e-06
-0.8354025599999999,2.26386153124794e-06
-0.83440256,2.2638241992166863e-06
-0.8334025599999999,2.258285304685433e-06
-0.8324025599999999,2.24724484765418e-06
-0.8314025599999999,2.2320782187479264e-06
-0.83040256,2.223788542966674e-06
-0.82940256,2.225126601560421e-06
-0.8284025599999999,2.225089269529168e-06
-0.8274025599999999,2.194793343747914e-06
-0.82640256,2.154869683591664e-06
-0.82540256,2.12182297656041e-06
-0.8244025599999999,2.109407128904157e-06
-0.8234025599999999,2.1011174531229034e-06
-0.8224025599999999,2.0859508242166498e-06
-0.82140256,2.0707841953103983e-06
-0.82040256,2.072122253904145e-06
-0.8194025599999999,2.0927157812478925e-06
-0.8184025599999999,2.11606008984164e-06
-0.81740256,2.149032132810384e-06
-0.81640256,2.179253394529132e-06
-0.8154025599999999,2.1998469218728797e-06
-0.8144025599999999,2.213563496091626e-06
-0.8134025599999999,2.2437847578103743e-06
-0.81240256,2.283633753904118e-06
-0.81140256,2.3234827499978657e-06
-0.8104025599999999,2.353704011716614e-06
-0.8094025599999999,2.3811744921853613e-06
-0.80840256,2.4086449726541057e-06
-0.80740256,2.426487718747853e-06
-0.80640256,2.4347027304666e-06
-0.8054025599999999,2.433290007810347e-06
-0.8044025599999999,2.412621816404093e-06
-0.80340256,2.3837012812478423e-06
-0.80240256,2.3602823085915884e-06
-0.8014025599999999,2.336863335935335e-06
-0.8004025599999999,2.327198269529081e-06
-0.79940256,2.328536328122828e-06
-0.79840256,2.3395021210915755e-06
-0.79740256,2.3504679140603224e-06
-0.7964025599999999,2.3545567539040696e-06
-0.7954025599999999,2.3723994999978166e-06
-0.79440256,2.405371542966561e-06
-0.79340256,2.424589679685308e-06
-0.79240256,2.4396816445290555e-06
-0.7914025599999999,2.460275171872803e-06
-0.79040256,2.479493308591548e-06
-0.78940256,2.502837617185295e-06
-0.78840256,2.530308097654042e-06
-0.7874025599999999,2.55777857812279e-06
-0.7864025599999999,2.578372105466537e-06
-0.78540256,2.5824609453102838e-06
-0.78440256,2.57279587890403e-06
-0.78340256,2.5658815937477767e-06
-0.7824025599999999,2.565844261716524e-06
-0.78140256,2.56993310156027e-06
-0.78040256,2.5740219414040166e-06
-0.77940256,2.5643568749977637e-06
-0.7784025599999999,2.55194102734151e-06
-0.77740256,2.5491529140602573e-06
-0.77640256,2.536737066404004e-06
-0.77540256,2.5284473906227504e-06
-0.77440256,2.5325362304664973e-06
-0.7734025599999999,2.5338742890602446e-06
-0.77240256,2.5255846132789923e-06
-0.77140256,2.5172949374977388e-06
-0.77040256,2.5021283085914856e-06
-0.76940256,2.475958554685232e-06
-0.76840256,2.46354270702898e-06
-0.76740256,2.4580038124977266e-06
-0.76640256,2.4579664804664733e-06
-0.76540256,2.4538029765602203e-06
-0.7644025599999998,2.440011738278967e-06
