time_ms,radial_displacement
3.8125,150.14870546878382
3.825005477651183,150.14870546878382
3.8375109553023665,150.14870546878382
3.8500164329535496,150.14870546878382
3.8625219106047326,150.14870546878382
3.8750273882559156,150.14870546878382
3.887532865907099,150.14870546878382
3.900038343558282,150.14870546878382
3.912543821209465,150.14870546878382
3.9250492988606487,150.14870546878382
3.9375547765118317,150.14870546878382
3.9500602541630148,150.14870546878382
3.9625657318141982,150.14870546878382
3.9750712094653813,150.14870546878382
3.9875766871165643,150.14870546878382
4.000082164767748,150.14870546878382
4.01258764241893,150.14870546878382
4.025093120070114,150.14870546878382
4.037598597721297,150.14870546878382
4.05010407537248,150.14870546878382
4.0626095530236634,150.14870546878382
4.075115030674847,150.14870546878382
4.0876205083260295,150.14870546878382
4.100125985977213,150.14870546878382
4.1126314636283965,150.14870546878382
4.125136941279579,150.14870546878382
4.137642418930763,150.14870546878382
4.150147896581946,150.14870546878382
4.162653374233129,108.5257733008429
4.175158851884312,105.26373961147573
4.187664329535496,105.26373961147573
4.200169807186678,62.82589849995827
4.212675284837862,57.73623774514171
4.225180762489044,59.37519648303609
4.237686240140228,49.20164005286564
4.250191717791411,50.1636217975638
4.262697195442594,48.823095346625415
4.275202673093777,49.07010586106051
4.287708150744961,48.811715941759005
4.300213628396143,46.856439467464185
4.312719106047327,48.99635802639587
4.32522458369851,47.923729024085425
4.337730061349693,47.44443016668366
4.3502355390008765,47.99486806762724
4.36274101665206,47.8604289038657
4.3752464943032425,47.8604289038657
4.387751971954426,43.96565848616514
4.4002574496056095,40.40964420710011
4.412762927256792,38.895888377800276
4.425268404907976,39.45082177624952
4.437773882559158,39.670083598976305
4.450279360210342,39.83936648446753
4.462784837861525,37.407639164006135
4.475290315512709,37.3687671125799
4.487795793163891,36.22419197285114
4.500301270815075,35.66360630719053
4.512806748466257,35.09072558014747
4.525312226117441,35.51795263705398
4.537817703768624,33.42832707896548
4.550323181419807,34.30708238442443
4.56282865907099,36.19045271907109
4.575334136722174,36.49078825824532
4.587839614373356,35.77010961163948
4.60034509202454,36.11520461722994
4.612850569675723,35.95744911516836
4.625356047326906,34.8689688036297
4.6378615249780895,35.08922857608979
4.650367002629273,35.35721152775406
