time_ms,ne
-1.343492,-1.5700247406143446e+16
-1.341644,-1.5834437554910082e+16
-1.339804,-1.5968627703676722e+16
-1.337964,-1.6102817852439634e+16
-1.336124,-1.6102817852439634e+16
-1.334284,-1.6237008001202544e+16
-1.332444,-1.6371198149972906e+16
-1.330604,-1.6505388298739546e+16
-1.328764,-1.6639578447506182e+16
-1.3269240000000002,-1.6773768596276544e+16
-1.325084,-1.690795874504318e+16
-1.323236,-1.6907958745046902e+16
-1.321396,-1.6773768596283988e+16
-1.319556,-1.663957844751735e+16
-1.317716,-1.663957844751735e+16
-1.315876,-1.663957844752108e+16
-1.314036,-1.663957844752108e+16
-1.312196,-1.6639578447524806e+16
-1.3103559999999999,-1.650538829875817e+16
-1.308516,-1.650538829875817e+16
-1.306668,-1.650538829875817e+16
-1.304828,-1.6371198149991532e+16
-1.3029880000000003,-1.6237008001224894e+16
-1.301148,-1.6237008001221168e+16
-1.299308,-1.6237008001221172e+16
-1.297468,-1.6237008001221172e+16
-1.29562,-1.6237008001221168e+16
-1.29378,-1.6237008001221168e+16
-1.29194,-1.6237008001221172e+16
-1.2901,-1.6237008001221172e+16
-1.28826,-1.6237008001224894e+16
-1.28642,-1.6237008001221172e+16
-1.28458,-1.6237008001217446e+16
-1.28274,-1.6237008001224896e+16
-1.2809,-1.637119814999153e+16
-1.279052,-1.637119814999153e+16
-1.277212,-1.6237008001224896e+16
-1.275372,-1.6102817852458256e+16
-1.2735319999999999,-1.6102817852454532e+16
-1.271692,-1.610281785245081e+16
-1.2698520000000002,-1.610281785245081e+16
-1.268004,-1.6102817852454534e+16
-1.2661640000000003,-1.6102817852450806e+16
-1.264324,-1.6102817852450806e+16
-1.262484,-1.610281785244708e+16
-1.260644,-1.5968627703680444e+16
-1.258804,-1.5968627703680444e+16
-1.256964,-1.5968627703680444e+16
-1.255124,-1.596862770368417e+16
-1.253284,-1.596862770368417e+16
-1.251444,-1.5968627703680444e+16
-1.249604,-1.5834437554917534e+16
-1.247764,-1.5834437554917534e+16
-1.245916,-1.5834437554921256e+16
-1.244076,-1.5834437554921256e+16
-1.242236,-1.583443755492126e+16
-1.240396,-1.5834437554924982e+16
-1.238556,-1.5834437554921256e+16
-1.236716,-1.5700247406150898e+16
-1.234876,-1.5700247406150894e+16
-1.2330280000000002,-1.5566057257380536e+16
-1.231188,-1.5431867108617624e+16
-1.229348,-1.54318671086139e+16
-1.227508,-1.5431867108610174e+16
-1.225668,-1.5431867108617624e+16
-1.223828,-1.5431867108613898e+16
-1.221988,-1.5566057257380536e+16
-1.22014,-1.5700247406150894e+16
-1.2183,-1.5834437554913808e+16
-1.2164599999999999,-1.5834437554917534e+16
-1.21462,-1.5700247406150898e+16
-1.21278,-1.5700247406154622e+16
-1.21094,-1.5700247406158348e+16
-1.2091,-1.5700247406154622e+16
-1.20726,-1.5834437554924982e+16
-1.20542,-1.5968627703687892e+16
-1.20358,-1.5968627703687896e+16
-1.201732,-1.5968627703687896e+16
-1.199892,-1.5968627703687896e+16
-1.198052,-1.596862770369162e+16
-1.196212,-1.6102817852454532e+16
-1.194372,-1.6237008001221168e+16
-1.192532,-1.6237008001228618e+16
-1.190692,-1.637119814999153e+16
-1.188844,-1.6505388298758166e+16
-1.187004,-1.650538829875817e+16
-1.185164,-1.6639578447524806e+16
-1.1833239999999998,-1.663957844752853e+16
-1.181484,-1.663957844752108e+16
-1.179644,-1.6773768596291442e+16
-1.177804,-1.6907958745061804e+16
-1.175964,-1.6907958745058074e+16
-1.174124,-1.704214889382844e+16
-1.172284,-1.7042148893820988e+16
-1.170436,-1.7042148893820988e+16
-1.168596,-1.7042148893824714e+16
-1.166756,-1.7042148893820988e+16
-1.164916,-1.7042148893820988e+16
-1.163076,-1.7042148893817266e+16
-1.161236,-1.7176339042580178e+16
-1.159396,-1.7042148893809816e+16
-1.157548,-1.6907958745039454e+16
-1.155708,-1.6773768596276544e+16
-1.153868,-1.6639578447509904e+16
-1.152028,-1.6639578447509904e+16
-1.1501880000000002,-1.6505388298746996e+16
-1.148348,-1.6371198149972906e+16
-1.1464999999999999,-1.623700800120627e+16
-1.14466,-1.6102817852435912e+16
-1.14282,-1.596862770366555e+16
-1.1409799999999999,-1.5834437554906358e+16
-1.13914,-1.5834437554898906e+16
-1.1373,-1.5834437554895184e+16
-1.13546,-1.5834437554895184e+16
-1.13362,-1.5834437554895184e+16
-1.13178,-1.583443755489891e+16
-1.12994,-1.5834437554898914e+16
-1.1280999999999999,-1.5834437554891462e+16
-1.12626,-1.5968627703654374e+16
-1.124412,-1.5834437554884012e+16
-1.122572,-1.5834437554887736e+16
-1.120732,-1.5834437554895184e+16
-1.118892,-1.5834437554895184e+16
-1.117052,-1.5834437554895188e+16
-1.1152119999999999,-1.5834437554895188e+16
-1.113372,-1.5834437554895184e+16
-1.111524,-1.5834437554891462e+16
-1.109684,-1.5834437554891462e+16
-1.107844,-1.583443755489891e+16
-1.106004,-1.583443755489891e+16
-1.104164,-1.5834437554891458e+16
-1.102324,-1.5834437554891458e+16
-1.100484,-1.5834437554895188e+16
-1.098644,-1.5968627703661824e+16
-1.096796,-1.5834437554891462e+16
-1.094956,-1.5834437554895188e+16
-1.093116,-1.5834437554898914e+16
-1.091276,-1.5834437554891462e+16
-1.089436,-1.5834437554897048e+16
-1.0875960000000002,-1.5834437554897048e+16
-1.085756,-1.5968627703667408e+16
-1.083916,-1.6102817852434048e+16
-1.082068,-1.6102817852434048e+16
-1.080228,-1.5968627703665546e+16
-1.078388,-1.5834437554895188e+16
-1.076548,-1.5834437554895188e+16
-1.074708,-1.5834437554900772e+16
-1.072868,-1.583443755490077e+16
-1.0710279999999999,-1.5834437554895184e+16
-1.06918,-1.5700247406128548e+16
-1.06734,-1.5566057257363774e+16
-1.0655,-1.5566057257361912e+16
-1.06366,-1.5566057257363774e+16
-1.06182,-1.5566057257360052e+16
-1.05998,-1.556605725735819e+16
-1.0581399999999999,-1.5566057257360052e+16
-1.0563,-1.57002474061211e+16
-1.054452,-1.5834437554889604e+16
-1.052612,-1.610281785242846e+16
-1.0507720000000003,-1.610281785242846e+16
-1.048932,-1.610281785242846e+16
-1.047092,-1.610281785242846e+16
-1.045252,-1.610281785242846e+16
-1.043412,-1.6102817852434044e+16
-1.041572,-1.6102817852430322e+16
-1.039732,-1.623700800119696e+16
-1.0378919999999998,-1.6237008001198822e+16
-1.036052,-1.6237008001195096e+16
-1.034204,-1.6102817852430322e+16
-1.032364,-1.5968627703663686e+16
-1.0305240000000002,-1.5968627703663686e+16
-1.028684,-1.5968627703661824e+16
-1.026844,-1.5968627703659962e+16
-1.025004,-1.5968627703659962e+16
-1.023164,-1.58344375548896e+16
-1.021316,-1.5834437554895188e+16
-1.019476,-1.5700247406128548e+16
-1.0176360000000002,-1.570024740613041e+16
-1.015796,-1.5700247406128548e+16
-1.0139559999999999,-1.5700247406124826e+16
-1.012116,-1.556605725736005e+16
-1.010276,-1.5431867108593412e+16
-1.008436,-1.543186710858969e+16
-1.006588,-1.5431867108595276e+16
-1.004748,-1.5431867108595274e+16
-1.002908,-1.556605725736005e+16
-1.0010679999999998,-1.556605725736005e+16
-0.999228,-1.5566057257356324e+16
-0.997388,-1.5700247406128548e+16
-0.9955480000000002,-1.570024740613041e+16
-0.993708,-1.5700247406124822e+16
-0.991868,-1.5700247406124822e+16
-0.99002,-1.570024740612296e+16
-0.98818,-1.570024740612296e+16
-0.9863400000000001,-1.5700247406124826e+16
-0.9845,-1.5700247406124826e+16
-0.98266,-1.5700247406124826e+16
-0.98082,-1.5700247406126686e+16
-0.978972,-1.5700247406126686e+16
-0.977132,-1.5700247406126688e+16
-0.975292,-1.5834437554893326e+16
-0.9734520000000002,-1.5834437554897048e+16
-0.971612,-1.5834437554893326e+16
-0.969772,-1.5834437554895188e+16
-0.967932,-1.5834437554893326e+16
-0.966092,-1.5834437554891462e+16
-0.964252,-1.583443755489705e+16
-0.962412,-1.583443755489705e+16
-0.960564,-1.570024740613414e+16
-0.958724,-1.5566057257369366e+16
-0.956884,-1.5566057257361912e+16
-0.955044,-1.5566057257363774e+16
-0.953204,-1.55660572573675e+16
-0.951364,-1.55660572573675e+16
-0.949524,-1.5566057257369362e+16
-0.947684,-1.5566057257365638e+16
-0.945844,-1.5566057257361912e+16
-0.943996,-1.55660572573675e+16
-0.9421560000000001,-1.5566057257371226e+16
-0.940316,-1.5700247406137862e+16
-0.938476,-1.5700247406139724e+16
-0.936636,-1.570024740613041e+16
-0.934796,-1.5700247406128552e+16
-0.932956,-1.5700247406130414e+16
-0.931116,-1.5834437554897048e+16
-0.929268,-1.583443755489705e+16
-0.927428,-1.5834437554902636e+16
-0.925588,-1.5834437554902636e+16
-0.923748,-1.583443755489705e+16
-0.921908,-1.583443755489891e+16
-0.9200680000000001,-1.5968627703667408e+16
-0.918228,-1.5968627703669272e+16
-0.9163880000000002,-1.5968627703671138e+16
-0.914548,-1.5834437554900772e+16
-0.912708,-1.5834437554900772e+16
-0.91086,-1.5834437554897048e+16
-0.90902,-1.5834437554893322e+16
-0.9071800000000002,-1.583443755489891e+16
-0.90534,-1.5968627703661824e+16
-0.9035,-1.6102817852430322e+16
-0.90166,-1.610281785242846e+16
-0.89982,-1.5968627703658098e+16
-0.897972,-1.5834437554891462e+16
-0.896132,-1.5834437554895184e+16
-0.8942919999999999,-1.583443755489891e+16
-0.892452,-1.5834437554900772e+16
-0.890612,-1.5834437554897048e+16
-0.888772,-1.570024740613041e+16
-0.886932,-1.5700247406134136e+16
-0.885092,-1.5834437554902636e+16
-0.883244,-1.5968627703671138e+16
-0.8814039999999999,-1.5968627703669272e+16
-0.879564,-1.5968627703667408e+16
-0.8777239999999998,-1.5968627703667408e+16
-0.8758840000000001,-1.6102817852434044e+16
-0.874044,-1.6102817852432182e+16
-0.8722039999999999,-1.5968627703667408e+16
-0.870356,-1.5834437554900772e+16
-0.868516,-1.5700247406132274e+16
-0.866676,-1.5700247406134136e+16
-0.864836,-1.5700247406134136e+16
-0.862996,-1.5700247406134132e+16
-0.861156,-1.5834437554902636e+16
-0.859316,-1.5968627703669272e+16
-0.857476,-1.5968627703667408e+16
-0.8556359999999998,-1.5834437554902636e+16
-0.8537880000000002,-1.5700247406136e+16
-0.851948,-1.5566057257369362e+16
-0.8501079999999999,-1.5566057257369362e+16
-0.848268,-1.5566057257371226e+16
-0.8464279999999998,-1.5700247406137862e+16
-0.8445880000000001,-1.5834437554904498e+16
-0.842748,-1.5968627703669272e+16
-0.840908,-1.6102817852434044e+16
-0.83906,-1.6102817852435908e+16
-0.83722,-1.5968627703667408e+16
-0.83538,-1.5968627703667408e+16
-0.83354,-1.596862770366555e+16
-0.8317,-1.5968627703667408e+16
-0.8298599999999998,-1.5968627703667408e+16
-0.828012,-1.5968627703667408e+16
-0.826172,-1.5968627703665546e+16
-0.8243319999999998,-1.5968627703667408e+16
-0.822492,-1.5834437554900772e+16
-0.820652,-1.5700247406134136e+16
-0.818812,-1.55660572573675e+16
-0.816972,-1.55660572573675e+16
-0.8151319999999999,-1.55660572573675e+16
-0.8132920000000001,-1.55660572573675e+16
-0.811452,-1.5431867108600864e+16
-0.809604,-1.5297676959834224e+16
-0.807764,-1.516348681106945e+16
-0.805924,-1.5029296662300954e+16
-0.804084,-1.5029296662300952e+16
-0.802244,-1.5029296662300952e+16
-0.800404,-1.502929666229909e+16
-0.798556,-1.5029296662300952e+16
-0.7967160000000002,-1.5029296662300952e+16
-0.794876,-1.5163486811067588e+16
-0.7930359999999999,-1.5029296662302814e+16
-0.791196,-1.489510651353804e+16
-0.789356,-1.489510651353804e+16
-0.787516,-1.502929666230654e+16
-0.785676,-1.5163486811071314e+16
-0.7838279999999999,-1.5163486811073174e+16
-0.781988,-1.5163486811073176e+16
-0.780148,-1.5163486811073176e+16
-0.778308,-1.5163486811071314e+16
-0.776468,-1.5297676959839812e+16
-0.774628,-1.543186710860459e+16
-0.772788,-1.5431867108604586e+16
-0.770948,-1.5431867108604588e+16
-0.769108,-1.5431867108602724e+16
-0.7672599999999998,-1.5431867108602724e+16
-0.7654200000000002,-1.5431867108602726e+16
-0.76358,-1.5431867108602724e+16
-0.7617399999999999,-1.5431867108602724e+16
-0.7599,-1.5431867108602726e+16
-0.75806,-1.5431867108602724e+16
-0.75622,-1.5431867108604588e+16
-0.75438,-1.543186710860459e+16
-0.75254,-1.5566057257371226e+16
-0.7506999999999998,-1.5700247406137862e+16
-0.748852,-1.5700247406137862e+16
-0.747012,-1.5566057257371222e+16
-0.7451719999999998,-1.5566057257371222e+16
-0.743332,-1.5566057257369362e+16
-0.741492,-1.5566057257369362e+16
-0.7396439999999999,-1.5566057257369362e+16
-0.737804,-1.5566057257365638e+16
-0.7359639999999998,-1.5431867108600862e+16
-0.7341240000000001,-1.5431867108600862e+16
-0.732284,-1.5431867108599e+16
-0.730444,-1.5431867108599002e+16
-0.728604,-1.5431867108600864e+16
-0.7267639999999999,-1.5431867108600864e+16
-0.724924,-1.556605725736936e+16
-0.723084,-1.55660572573675e+16
-0.721236,-1.5431867108602724e+16
-0.7193959999999999,-1.5297676959836086e+16
-0.7175560000000001,-1.516348681106945e+16
-0.715716,-1.5163486811069452e+16
-0.713876,-1.5163486811069454e+16
-0.712036,-1.5163486811069452e+16
-0.7101959999999999,-1.516348681106945e+16
-0.7083560000000001,-1.5163486811069454e+16
-0.706516,-1.5163486811067592e+16
-0.704676,-1.5431867108600862e+16
-0.7028280000000001,-1.55660572573675e+16
-0.700988,-1.5566057257365638e+16
-0.699148,-1.5566057257365638e+16
-0.697308,-1.5566057257365638e+16
-0.695468,-1.5566057257365638e+16
-0.69362,-1.55660572573675e+16
-0.6917800000000001,-1.5431867108600864e+16
-0.68994,-1.5431867108599002e+16
-0.6880999999999999,-1.5431867108600864e+16
-0.6862600000000001,-1.5431867108600864e+16
-0.68442,-1.5431867108600864e+16
-0.68258,-1.5431867108599002e+16
-0.68074,-1.5431867108600864e+16
-0.6789,-1.5431867108600864e+16
-0.677052,-1.5297676959834226e+16
-0.675212,-1.5297676959832364e+16
-0.673372,-1.5431867108599e+16
-0.671532,-1.5431867108599e+16
-0.6696920000000001,-1.5431867108597136e+16
-0.667852,-1.5431867108597138e+16
-0.666012,-1.5431867108595276e+16
-0.664172,-1.5431867108593414e+16
-0.6623319999999999,-1.529767695982864e+16
-0.6604920000000001,-1.5297676959830502e+16
-0.658644,-1.5163486811063866e+16
-0.656804,-1.5029296662300954e+16
-0.654964,-1.5029296662300954e+16
-0.653124,-1.5029296662300954e+16
-0.651284,-1.5029296662302816e+16
-0.649444,-1.5029296662304678e+16
-0.647596,-1.5029296662304678e+16
-0.645756,-1.502929666230654e+16
-0.643916,-1.4895106513536178e+16
-0.642076,-1.4760916364773266e+16
-0.640236,-1.4760916364773266e+16
-0.6383960000000001,-1.4760916364771402e+16
-0.636556,-1.4760916364771402e+16
-0.6347160000000001,-1.4760916364771404e+16
-0.632868,-1.4760916364771404e+16
-0.631028,-1.4760916364773268e+16
-0.6291880000000001,-1.4626726216006632e+16
-0.627348,-1.4626726216004768e+16
-0.625508,-1.4492536067243716e+16
-0.623668,-1.4358345918475216e+16
-0.621828,-1.4224155769710442e+16
-0.619988,-1.4224155769712304e+16
-0.618148,-1.4224155769712304e+16
-0.616308,-1.4224155769714168e+16
-0.614468,-1.422415576971417e+16
-0.6126280000000001,-1.4224155769712308e+16
-0.61078,-1.4224155769714166e+16
-0.6089399999999999,-1.4224155769714166e+16
-0.6071,-1.4224155769712306e+16
-0.60526,-1.4224155769712306e+16
-0.6034200000000001,-1.4089965620945668e+16
-0.60158,-1.3955775472179032e+16
-0.5997399999999999,-1.4089965620949394e+16
-0.5978920000000001,-1.4224155769714168e+16
-0.596052,-1.4358345918477078e+16
-0.594212,-1.4492536067249302e+16
-0.592372,-1.4492536067249302e+16
-0.5905320000000001,-1.4492536067245578e+16
-0.588692,-1.449253606724651e+16
-0.586852,-1.4492536067245578e+16
-0.585012,-1.4492536067248372e+16
-0.5831719999999999,-1.4492536067249306e+16
-0.5813240000000001,-1.4492536067244646e+16
-0.579484,-1.4626726216010354e+16
-0.5776439999999999,-1.4760916364780714e+16
-0.575804,-1.4760916364779784e+16
-0.573964,-1.4760916364776988e+16
-0.5721240000000001,-1.476091636477699e+16
-0.5702840000000001,-1.4760916364776058e+16
-0.568436,-1.4626726216012214e+16
-0.566596,-1.4492536067244648e+16
-0.564756,-1.462672621600849e+16
-0.5629160000000001,-1.4626726216009422e+16
-0.561076,-1.4626726216010354e+16
-0.5592360000000001,-1.4626726216011284e+16
-0.5573959999999999,-1.462672621600849e+16
-0.555556,-1.462672621600756e+16
-0.553708,-1.4626726216011284e+16
-0.551868,-1.4626726216012216e+16
-0.550028,-1.4760916364776058e+16
-0.548188,-1.4895106513545488e+16
-0.5463480000000001,-1.5029296662312124e+16
-0.544508,-1.5029296662311194e+16
-0.542668,-1.5029296662312126e+16
-0.540828,-1.4895106513544558e+16
-0.538988,-1.4895106513545488e+16
-0.5371480000000001,-1.4895106513546422e+16
-0.5353000000000001,-1.4895106513545492e+16
-0.5334599999999999,-1.4895106513544558e+16
-0.53162,-1.489510651354549e+16
-0.52978,-1.4895106513546422e+16
-0.52794,-1.4895106513545492e+16
-0.5261,-1.4895106513546422e+16
-0.52426,-1.489510651354549e+16
-0.52242,-1.4895106513547352e+16
-0.52058,-1.4760916364781648e+16
-0.5187320000000001,-1.462672621601408e+16
-0.5168919999999999,-1.462672621601501e+16
-0.515052,-1.4626726216015942e+16
-0.5132120000000001,-1.4626726216016874e+16
-0.5113719999999999,-1.4626726216017804e+16
-0.5095320000000001,-1.4760916364781644e+16
-0.5076919999999999,-1.4895106513549214e+16
-0.505852,-1.5029296662316784e+16
-0.5040120000000001,-1.516348681108528e+16
-0.502164,-1.5297676959849124e+16
-0.5003239999999999,-1.5297676959850056e+16
-0.498484,-1.5297676959850986e+16
-0.4966440000000001,-1.5297676959850056e+16
-0.494804,-1.5297676959847264e+16
-0.492964,-1.5297676959846332e+16
-0.4911239999999999,-1.5163486811080626e+16
-0.489284,-1.5029296662316784e+16
-0.4874440000000001,-1.5029296662312126e+16
-0.485596,-1.5029296662313058e+16
-0.4837559999999999,-1.502929666231399e+16
-0.481916,-1.502929666231492e+16
-0.48007600000000006,-1.5029296662315854e+16
-0.47823599999999994,-1.5029296662311194e+16
-0.476396,-1.4895106513541766e+16
-0.4745559999999999,-1.4895106513542696e+16
-0.4727080000000001,-1.4760916364776992e+16
-0.470868,-1.462672621600756e+16
-0.469028,-1.4626726216008492e+16
-0.46718799999999994,-1.4626726216008494e+16
-0.465348,-1.4626726216007562e+16
-0.4635080000000001,-1.4626726216008492e+16
-0.4616679999999999,-1.4626726216003838e+16
-0.459828,-1.4760916364773266e+16
-0.45798800000000006,-1.489510651353897e+16
-0.456148,-1.489510651353804e+16
-0.4542999999999999,-1.4895106513538974e+16
-0.45246,-1.4895106513539904e+16
-0.4506200000000001,-1.4895106513538974e+16
-0.44878,-1.4895106513539904e+16
-0.44694000000000006,-1.4895106513538974e+16
-0.4451,-1.5029296662306544e+16
-0.44326,-1.5163486811072246e+16
-0.441412,-1.543186710860552e+16
-0.4395720000000001,-1.5566057257373088e+16
-0.4377319999999999,-1.5700247406138792e+16
-0.435892,-1.5700247406138794e+16
-0.4340520000000001,-1.5700247406137862e+16
-0.432212,-1.5700247406138794e+16
-0.430372,-1.5700247406137862e+16
-0.4285319999999999,-1.5700247406138792e+16
-0.42668400000000006,-1.5566057257371226e+16
-0.424844,-1.5566057257370296e+16
-0.423004,-1.5700247406136932e+16
-0.4211639999999999,-1.5700247406137862e+16
-0.419324,-1.5700247406136928e+16
-0.4174840000000001,-1.5700247406138794e+16
-0.415644,-1.5566057257369362e+16
-0.41380400000000006,-1.5431867108603658e+16
-0.41196399999999994,-1.5431867108608314e+16
-0.4101160000000001,-1.5431867108604588e+16
-0.408276,-1.5566057257372156e+16
-0.406436,-1.556605725737681e+16
-0.4045959999999999,-1.556605725737681e+16
-0.402756,-1.5566057257376814e+16
-0.4009160000000001,-1.5566057257376814e+16
-0.399068,-1.5566057257376814e+16
-0.3972279999999999,-1.5566057257380536e+16
-0.395388,-1.5431867108615762e+16
-0.39354800000000006,-1.5163486811081558e+16
-0.391708,-1.5163486811081558e+16
-0.389868,-1.5163486811085284e+16
-0.38802799999999993,-1.516348681108435e+16
-0.386188,-1.5163486811085284e+16
-0.3843480000000001,-1.5163486811085284e+16
-0.3825,-1.5163486811081558e+16
-0.38065999999999994,-1.5163486811082488e+16
-0.37882,-1.5297676959850986e+16
-0.3769800000000001,-1.5297676959850986e+16
-0.3751399999999999,-1.5297676959847264e+16
-0.3733,-1.5297676959850988e+16
-0.3714599999999999,-1.5297676959850988e+16
-0.36962,-1.5297676959850058e+16
-0.3677800000000001,-1.5297676959850988e+16
-0.36593999999999993,-1.5163486811082488e+16
-0.3641,-1.5163486811078762e+16
-0.362252,-1.5163486811081556e+16
-0.36041200000000007,-1.5297676959847262e+16
-0.35857199999999995,-1.5431867108612036e+16
-0.356732,-1.5431867108612036e+16
-0.3548920000000001,-1.5431867108612036e+16
-0.353052,-1.5431867108612036e+16
-0.3512120000000001,-1.5431867108612038e+16
-0.349364,-1.5431867108608312e+16
-0.34752400000000006,-1.5431867108608312e+16
-0.345684,-1.5431867108608314e+16
-0.34384400000000004,-1.5566057257373088e+16
-0.3420039999999999,-1.5566057257373088e+16
-0.340164,-1.5566057257373088e+16
-0.33832400000000007,-1.5566057257372622e+16
-0.33648399999999995,-1.5566057257372618e+16
-0.33464400000000005,-1.5566057257373088e+16
-0.33280399999999993,-1.5566057257373084e+16
-0.3309560000000001,-1.5700247406138324e+16
-0.329116,-1.5700247406138792e+16
-0.32727600000000007,-1.5700247406138792e+16
-0.3254359999999999,-1.5566057257374018e+16
-0.323596,-1.5431867108605518e+16
-0.3217560000000001,-1.5297676959840746e+16
-0.319916,-1.5163486811071316e+16
-0.318076,-1.502929666230654e+16
-0.316228,-1.5029296662307004e+16
-0.31438800000000006,-1.5029296662307004e+16
-0.31254799999999994,-1.502929666230747e+16
-0.31070800000000004,-1.5163486811076436e+16
-0.3088679999999999,-1.5163486811076436e+16
-0.307028,-1.5163486811076902e+16
-0.30518800000000007,-1.5163486811076902e+16
-0.30334000000000005,-1.516348681108109e+16
-0.3014999999999999,-1.516348681108109e+16
-0.29966,-1.529767695984959e+16
-0.2978200000000001,-1.543186710861483e+16
-0.29598,-1.543186710861483e+16
-0.29414,-1.5431867108618554e+16
-0.2922999999999999,-1.5431867108618554e+16
-0.29046,-1.5431867108618554e+16
-0.28862000000000004,-1.5566057257383328e+16
-0.286772,-1.5700247406148104e+16
-0.2849319999999999,-1.5834437554913346e+16
-0.28309199999999995,-1.5968627703680908e+16
-0.28125200000000006,-1.5968627703680908e+16
-0.27941199999999994,-1.5968627703677648e+16
-0.27757200000000004,-1.596862770368137e+16
-0.27573199999999987,-1.596862770368137e+16
-0.273892,-1.596862770368137e+16
-0.27205200000000007,-1.5968627703681374e+16
-0.27021199999999995,-1.5968627703677652e+16
-0.268372,-1.5968627703677648e+16
-0.266524,-1.5968627703677648e+16
-0.26468400000000003,-1.5968627703677648e+16
-0.2628439999999999,-1.5968627703673926e+16
-0.261004,-1.5834437554905432e+16
-0.2591639999999999,-1.570024740614065e+16
-0.25732399999999994,-1.5566057257371226e+16
-0.25548400000000004,-1.5566057257371226e+16
-0.2536439999999999,-1.5566057257367966e+16
-0.2517960000000001,-1.5431867108602262e+16
-0.24995599999999996,-1.5431867108602262e+16
-0.24811600000000003,-1.5431867108602262e+16
-0.2462759999999999,-1.5431867108598536e+16
-0.244436,-1.5431867108598534e+16
-0.2425960000000001,-1.5431867108598534e+16
-0.240756,-1.5431867108598534e+16
-0.23890799999999993,-1.5163486811064332e+16
-0.237068,-1.5029296662295834e+16
-0.23522800000000008,-1.4895106513531058e+16
-0.23338799999999996,-1.4760916364761626e+16
-0.23154800000000003,-1.4626726215996852e+16
-0.2297079999999999,-1.4626726215997318e+16
-0.227868,-1.4492536067228818e+16
-0.2260280000000001,-1.4358345918463578e+16
-0.22418799999999997,-1.422415576969508e+16
-0.22234800000000005,-1.4358345918459854e+16
-0.22050799999999987,-1.4492536067228816e+16
-0.21866000000000008,-1.462672621599359e+16
-0.21681999999999996,-1.4626726215993592e+16
-0.21498000000000003,-1.4626726215993826e+16
-0.2131399999999999,-1.4626726215993826e+16
-0.2113,-1.4626726215994058e+16
-0.2094600000000001,-1.4760916364758832e+16
-0.20761999999999997,-1.4760916364759066e+16
-0.20577199999999987,-1.4760916364759066e+16
-0.203932,-1.4760916364759066e+16
-0.20209200000000008,-1.4760916364758136e+16
-0.20025199999999996,-1.4626726215989638e+16
-0.19841200000000003,-1.4626726215993362e+16
-0.19657199999999989,-1.4492536067227656e+16
-0.194732,-1.4358345918459156e+16
-0.1928920000000001,-1.4358345918459388e+16
-0.191044,-1.4358345918463346e+16
-0.18920399999999993,-1.4492536067228586e+16
-0.187364,-1.4626726215997084e+16
-0.18552400000000005,-1.4626726215997318e+16
-0.18368399999999996,-1.4626726215996618e+16
-0.181844,-1.4626726216000344e+16
-0.1800039999999999,-1.449253606723557e+16
-0.17816399999999996,-1.435834591846707e+16
-0.17631599999999992,-1.4224155769701366e+16
-0.17447600000000002,-1.4089965620932866e+16
-0.17263599999999987,-1.4224155769697874e+16
-0.17079599999999995,-1.4224155769697872e+16
-0.16895600000000005,-1.4224155769697872e+16
-0.16711599999999993,-1.4224155769694382e+16
-0.165276,-1.4224155769698108e+16
-0.1634359999999999,-1.4224155769698338e+16
-0.16158800000000006,-1.422415576969857e+16
-0.15974799999999992,-1.4089965620933796e+16
