time_ms,radial_displacement
2.4875000000000003,155.40517270771554
2.500023020257827,155.3775861706041
2.512546040515654,155.3775861706041
2.5250690607734807,155.3775861706041
2.537592081031308,155.3775861706041
2.5501151012891348,155.3775861706041
2.5626381215469616,155.51006744600585
2.5751611418047884,155.51006744600585
2.587684162062615,155.51006744600585
2.6002071823204425,155.51006744600585
2.6127302025782693,155.51006744600585
2.625253222836096,155.51006744600585
2.637776243093923,155.51006744600585
2.6502992633517497,155.51006744600585
2.6628222836095765,155.51006744600585
2.6753453038674033,155.51006744600585
2.6878683241252306,152.95408006160818
2.7003913443830574,152.95408006160818
2.712914364640884,152.95408006160818
2.725437384898711,152.95408006160818
2.737960405156538,152.95408006160818
2.750483425414365,152.95408006160818
2.763006445672192,152.95408006160818
2.7755294659300187,152.95408006160818
2.7880524861878455,152.95408006160818
2.8005755064456723,153.73033126858587
2.813098526703499,153.73033126858587
2.825621546961326,153.73033126858587
2.838144567219153,154.05238447070462
2.85066758747698,152.05569380829547
2.863190607734807,152.05569380829547
2.8757136279926336,154.05238447070462
2.8882366482504604,153.2072599954821
2.9007596685082877,153.2072599954821
2.9132826887661145,153.2072599954821
2.9258057090239413,153.2072599954821
2.938328729281768,153.2072599954821
2.950851749539595,153.2072599954821
2.9633747697974218,39.374766955199426
2.9758977900552486,30.693068722429462
2.988420810313076,31.206878422766195
3.0009438305709026,31.844992457544375
3.0134668508287294,30.319401130052626
3.0259898710865563,29.015362347694303
3.038512891344383,29.20298686211382
3.0510359116022103,29.459974853497872
3.063558931860037,27.81862025971701
3.076081952117864,27.154885599461593
3.0886049723756908,26.684964008639707
3.1011279926335176,26.90213824441475
3.113651012891345,27.24298829628903
3.126174033149171,27.800680488023815
3.1386970534069984,27.637601859687926
3.1512200736648253,27.760363312857837
3.163743093922652,26.93706325091485
3.176266114180479,26.49206162288209
3.1887891344383057,25.446264079277995
3.201312154696133,25.325715596911962
3.2138351749539598,25.702494885156227
3.2263581952117866,26.39552938920584
3.2388812154696134,26.47831962577804
3.25140423572744,27.058893056006106
3.2639272559852675,26.95982409240904
3.276450276243094,27.4978497867056
3.288973296500921,27.484606988593026
3.301496316758748,27.132412508410596
3.3140193370165747,27.026793090924365
3.3265423572744015,26.15624784464521
3.3390653775322283,26.026520659848718
3.3515883977900556,26.331725243493132
3.3641114180478824,26.359241254421114
3.376634438305709,26.273490021641667
3.389157458563536,25.967424773147258
3.401680478821363,25.70229129586334
3.41420349907919,25.112792347298857
3.4267265193370164,24.65816815696467
3.4392495395948437,24.608505856085745
3.4517725598526705,25.061352287019552
3.4642955801104973,24.841740547745825
3.476818600368324,25.20111353852652
3.489341620626151,25.68338527718605
3.501864640883978,25.516461720137137
3.514387661141805,24.924248592416035
3.526910681399632,24.450422661068302
3.5394337016574586,24.44614427891622
3.5519567219152854,24.277654455221274
3.5644797421731127,23.83987982549609
3.577002762430939,23.397915451252942
3.5895257826887663,23.053359586448263
3.602048802946593,22.650318732725317
3.61457182320442,21.86785437083281
3.627094843462247,21.559553969639026
3.6396178637200736,20.778331800623555
3.652140883977901,20.82502289311819
3.6646639042357276,20.8711342337968
3.6771869244935544,19.99705354888779
3.6897099447513813,19.38105883466499
3.702232965009208,19.018472957682082
3.7147559852670353,18.6590429555168
3.7272790055248617,18.798667419444826
3.739802025782689,18.964035446665513
3.7523250460405158,19.090554781922425
3.7648480662983426,19.297785976441318
3.77737108655617,19.53214511689221
3.789894106813996,19.481732385231126
3.8024171270718234,19.693383618124734
3.8149401473296503,19.71341695314713
3.827463167587477,19.695282493399098
3.839986187845304,19.532774460402603
3.8525092081031307,19.566523410931868
3.865032228360958,20.238213286423633
3.8775552486187843,20.322000075747464
3.8900782688766116,19.49134566227474
3.9026012891344384,19.682138649490128
3.915124309392265,20.17978503405709
3.9276473296500924,19.95618414918794
3.940170349907919,18.7984018773521
3.952693370165746,18.46119452058671
3.965216390423573,18.092185184497286
3.9777394106813997,18.421452291159238
3.9902624309392265,18.096977553462008
4.002785451197053,17.739600515626865
4.015308471454881,17.98955577869515
4.027831491712707,18.19902635928416
4.040354511970534,18.26029203987495
4.0528775322283614,18.64602544911
4.065400552486188,18.304773488966127
4.077923572744015,18.06206898074169
4.090446593001841,17.707467118852296
4.102969613259669,17.625256429875765
4.115492633517496,17.747698814625814
4.128015653775322,17.96158394667276
4.140538674033149,18.185809894611854
4.153061694290976,18.532036636938773
4.165584714548803,18.458111544969974
4.17810773480663,18.175067023997393
4.190630755064457,17.75340431758195
4.203153775322283,17.790818290939203
4.21567679558011,17.540923353856503
4.228199815837938,17.240931235117042
4.240722836095764,17.38930820086724
4.253245856353591,17.642625850821396
4.265768876611418,17.783091880187577
4.278291896869245,18.114520648688472
4.290814917127072,18.23607104234384
4.303337937384899,17.839882232091565
4.315860957642726,17.505902922595034
4.328383977900552,17.471728372755116
4.340906998158379,17.527437585559106
4.353430018416207,17.731595989242145
4.365953038674033,17.55997119290959
4.37847605893186,17.241652338818604
4.390999079189687,16.95286346949067
4.403522099447514,16.824470915259397
4.416045119705341,16.730910407911942
4.428568139963168,16.570443005342444
4.441091160220994,16.91022783235831
4.453614180478821,17.210623534927485
4.466137200736648,17.7873943861345
4.478660220994475,17.7744580335089
4.491183241252302,17.763747195819036
4.503706261510128,17.48570262463248
4.516229281767956,16.777503536499243
4.528752302025783,16.64131843565978
4.54127532228361,16.28246188135906
4.553798342541437,16.61644140371789
4.566321362799263,16.749193452918586
4.57884438305709,17.408620596017386
4.591367403314917,17.171683476535392
4.603890423572744,17.03235220968396
4.616413443830571,17.058068449761116
4.628936464088397,16.94640383710375
4.641459484346225,16.6695346138601
4.653982504604052,16.76680383055584
4.666505524861878,16.58851562649184
4.679028545119705,16.933592489447197
4.691551565377532,16.79667811928128
4.704074585635359,16.839350219053877
4.716597605893186,16.774224135104053
4.729120626151013,16.65018096644825
4.741643646408839,16.500087065478432
4.754166666666666,16.656681093131297
4.766689686924494,16.97197642600198
4.779212707182321,16.86131693096067
4.791735727440147,16.79649865394107
4.804258747697974,16.721288633633208
4.816781767955801,16.928826983724086
4.829304788213628,16.850823541125884
4.841827808471455,16.83428645723682
4.854350828729282,16.52741935327283
4.866873848987108,16.164568297183685
4.879396869244935,16.47683697758207
4.891919889502763,16.119785016694163
4.904442909760589,16.05224054482687
4.916965930018416,16.193961959262204
4.929488950276243,16.20699262401393
4.94201197053407,16.54934812299988
4.954534990791897,16.667987115821596
4.9670580110497236,16.44731167106211
4.97958103130755,16.37760127417708
4.992104051565377,15.79914574498761
5.004627071823204,15.575325570022864
5.017150092081032,16.079648908568018
5.029673112338858,16.2943373824111
5.042196132596684,16.16029467219001
5.054719152854512,16.20611890928294
5.067242173112339,16.118145133157174
5.079765193370166,16.55626672889177
5.0922882136279926,16.736027831662252
5.104811233885819,16.65560936660045
5.117334254143646,16.635149257278766
5.129857274401473,16.412876567283963
5.142380294659301,16.0784719708953
5.154903314917127,16.37630990576976
5.167426335174953,16.622385631814282
5.179949355432781,16.162964291075
5.192472375690608,16.158229824779422
5.204995395948434,16.11797286694362
5.2175184162062616,16.040340175830902
5.230041436464088,16.000594925351134
5.242564456721915,15.958687097202786
5.255087476979742,16.118794833254896
5.267610497237569,16.039707703571978
5.280133517495395,15.978685842258903
5.292656537753222,15.735832445697719
5.30517955801105,15.447429156038075
5.317702578268877,15.494422946309806
5.330225598526703,15.223563250708768
5.34274861878453,14.923005556852448
5.355271639042357,14.95989310032089
5.367794659300184,15.59584899441924
5.380317679558011,15.406445542060098
5.392840699815838,15.32916660485429
5.405363720073664,14.95938964140592
5.417886740331491,14.881142183436857
5.430409760589319,14.707034362099355
5.442932780847146,14.693949554532669
5.455455801104972,14.867611439680566
5.467978821362799,14.648014516189717
5.480501841620626,14.48253893646422
5.493024861878453,14.696428702687504
5.5055478821362795,14.916423538974119
5.518070902394107,14.459928910844846
5.530593922651933,14.400792990163326
5.54311694290976,13.670956044935478
5.555639963167588,14.074281098144793
5.568162983425414,13.754213518523356
5.58068600368324,13.975916969624484
5.593209023941068,13.79845041026897
5.605732044198895,14.645041528246141
5.618255064456722,14.442368987292465
5.6307780847145485,13.77190044441452
5.643301104972375,13.446609101678954
5.655824125230202,13.42301207482504
5.668347145488029,13.359303920195977
5.680870165745857,13.61956860087005
5.693393186003683,13.81664824708878
5.705916206261509,13.646998156214693
5.718439226519337,12.770198281197946
5.730962246777164,13.121510325293851
5.743485267034991,13.141150724180726
5.7560082872928175,12.448456113995242
5.768531307550644,12.285197567058672
5.781054327808471,12.895298796836146
5.793577348066298,12.189725730681882
5.806100368324126,12.573728270430983
5.818623388581952,13.11356033803853
5.831146408839778,13.607071422598802
5.843669429097606,12.83830616195708
5.856192449355433,13.122741256495404
5.868715469613259,13.342591372159154
5.8812384898710865,12.844696701012339
5.893761510128913,12.613322555286523
5.90628453038674,12.210481156504617
5.918807550644567,11.7717199023513
5.931330570902394,11.498473908940985
5.94385359116022,10.967084723578054
5.956376611418047,10.834231018296423
5.968899631675875,10.748886090189435
5.981422651933702,10.542616821836
5.993945672191528,10.443887264169554
6.006468692449355,10.188975075891197
6.018991712707182,10.43701253634376
6.031514732965009,10.282756592171204
6.044037753222836,10.251249998864884
