time_ms,ne
-1.2270360000000002,3220563570697244.5
-1.2251960000000004,3220563570700969.0
-1.223356,3086373421934332.0
-1.221508,3220563570700969.0
-1.219668,3220563570700969.0
-1.2178280000000004,3086373421930607.5
-1.215988,2952183273167695.5
-1.2141400000000004,2952183273163971.0
-1.2123,2952183273160246.5
-1.2104600000000003,2683802975630697.0
-1.2086200000000002,2683802975634422.0
-1.206772,2683802975630697.0
-1.204932,2683802975630697.0
-1.2030920000000003,2817993124397334.5
-1.2012440000000002,2817993124397334.5
-1.1994040000000004,2817993124397334.5
-1.1975640000000003,2817993124397334.5
-1.1957240000000002,2952183273163971.0
-1.193884,2952183273167695.0
-1.192036,2952183273163970.5
-1.1901960000000003,2952183273163971.0
-1.188356,2952183273167695.5
-1.1865080000000003,2952183273171420.0
-1.1846680000000003,2817993124401058.5
-1.1828280000000002,2817993124397334.0
-1.18098,2817993124393609.0
-1.1791400000000003,2683802975626972.5
-1.1773,2683802975626972.5
-1.1754520000000004,2683802975630697.0
-1.173612,2683802975626972.5
-1.1717720000000003,2683802975630697.0
-1.169924,2683802975626973.0
-1.1680840000000003,2683802975623248.5
-1.166244,2683802975619524.0
-1.1644040000000002,2683802975619524.0
-1.162564,2683802975615799.5
-1.1607160000000003,2683802975623248.5
-1.1588760000000002,2549612826856611.5
-1.157036,2549612826852887.0
-1.1551960000000003,2549612826852887.5
-1.1533560000000003,2683802975615799.0
-1.151508,2683802975615799.0
-1.149668,2683802975615799.5
-1.147828,2683802975615799.5
-1.1459800000000002,2683802975615799.0
-1.14414,2683802975619523.5
-1.142292,2683802975615799.0
-1.1404520000000002,2549612826852887.5
-1.138612,2549612826849162.5
-1.136772,2683802975619523.5
-1.1349240000000003,2549612826849162.5
-1.1330840000000002,2549612826849162.5
-1.1312440000000004,2415422678078801.0
-1.1293960000000003,2415422678086250.5
-1.127556,2415422678089975.0
-1.1257080000000004,2281232529327062.5
-1.123868,2281232529323338.5
-1.1220280000000002,2281232529327063.0
-1.12018,2281232529319614.0
-1.1183400000000003,2415422678086250.0
-1.1165,2415422678082525.0
-1.1146600000000002,2281232529315889.0
-1.11282,2415422678082525.0
-1.1109720000000003,2415422678089975.0
-1.1091320000000002,2415422678089975.0
-1.107292,2281232529327062.5
-1.1054520000000003,2281232529327062.5
-1.1036040000000003,2281232529319613.0
-1.101764,2147042380552976.5
-1.099924,2147042380552976.8
-1.0980760000000003,2147042380552976.8
-1.0962360000000002,2012852231786340.0
-1.094396,1878662083027152.0
-1.092548,1878662083023428.0
-1.0907080000000002,1878662083027152.5
-1.088868,1744471934256791.0
-1.087028,1610281785490154.2
-1.0851800000000003,1610281785482705.0
-1.08334,1610281785482705.0
-1.0815000000000003,1476091636712343.5
-1.07966,1476091636716068.2
-1.077812,1476091636719792.8
-1.075972,1476091636725379.5
-1.0741320000000003,1476091636717930.8
-1.0722840000000002,1476091636719793.0
-1.0704440000000004,1341901487951293.5
-1.068604,1207711339180932.5
-1.066756,1207711339179070.2
-1.064916,1073521190412433.6
-1.063076,939331041643934.4
-1.0612280000000003,939331041643934.4
-1.0593880000000002,805140892877297.8
-1.057548,805140892879160.0
-1.0557080000000003,670950744116247.8
-1.0538600000000002,536760595349611.1
-1.0520200000000004,536760595347748.75
-1.0501800000000003,536760595351473.25
-1.04834,402570446588560.94
-1.0465000000000002,402570446590423.2
-1.044652,402570446590423.1
-1.0428120000000003,402570446588560.8
-1.0409640000000002,402570446586698.56
-1.0391240000000004,402570446586698.56
-1.0372840000000003,402570446586698.56
-1.0354360000000002,536760595349610.9
-1.033596,670950744119972.1
-1.031756,805140892886609.0
-1.029916,805140892888471.2
-1.0280760000000002,939331041656970.4
-1.026228,1073521190423607.2
-1.0243880000000003,1073521190421745.0
-1.0225480000000005,1073521190425469.6
-1.0207000000000004,1073521190425469.6
-1.01886,939331041656970.4
-1.0170120000000005,939331041656970.4
-1.015172,939331041656970.4
-1.013332,939331041658832.8
-1.0114920000000003,805140892892196.0
-1.0096520000000002,939331041658832.8
-1.007804,939331041660695.0
-1.0059640000000003,939331041660695.0
-1.0041240000000002,939331041656970.4
-1.0022760000000004,1073521190421745.0
-1.0004360000000003,1073521190425469.6
-0.998596,1073521190429194.0
-0.996748,1207711339197693.0
-0.994908,1207711339197693.0
-0.993068,1207711339201417.2
-0.9912200000000002,1207711339199555.5
-0.9893800000000001,1207711339199555.5
-0.9875400000000003,1207711339195830.5
-0.9857000000000001,1207711339197693.0
-0.98386,1341901487968054.2
-0.982012,1341901487971779.0
-0.980172,1341901487969916.2
-0.9783320000000002,1476091636738415.2
-0.976484,1610281785501327.5
-0.974644,1610281785499465.5
-0.9728040000000001,1610281785503190.0
-0.9709640000000002,1610281785503190.0
-0.9691160000000002,1476091636734691.5
-0.967276,1476091636734691.2
-0.9654360000000003,1476091636732828.8
-0.9635880000000001,1476091636734691.0
-0.961748,1341901487968054.2
-0.9599080000000002,1341901487966192.0
-0.9580600000000001,1476091636730966.5
-0.95622,1476091636727241.5
-0.9543800000000001,1476091636730966.5
-0.95254,1341901487962467.5
-0.9506920000000002,1476091636732828.8
-0.9488520000000001,1476091636732828.8
-0.947012,1610281785497603.5
-0.945172,1610281785493879.0
-0.9433320000000003,1610281785493879.0
-0.9414840000000002,1744471934258653.2
-0.939644,1744471934258653.2
-0.9378040000000002,1878662083025290.5
-0.9359560000000001,1878662083027152.8
-0.934116,1744471934260516.0
-0.9322760000000001,1878662083030876.8
-0.9304280000000001,1878662083029014.5
-0.9285880000000002,1744471934262378.0
-0.9267480000000001,1744471934256791.2
-0.9249,1878662083021565.5
-0.9230600000000002,2012852231784478.0
-0.9212200000000001,2012852231782615.5
-0.9193800000000002,2147042380551114.5
-0.917532,2281232529317751.0
-0.9156920000000003,2147042380549252.0
-0.9138520000000001,2147042380551114.5
-0.912012,2147042380551115.2
-0.9101640000000002,2147042380545528.0
-0.9083240000000001,2147042380543665.5
-0.906484,2147042380539940.8
-0.9046360000000001,2147042380541803.5
-0.902796,2281232529310302.5
-0.9009560000000002,2415422678080663.5
-0.8991080000000001,2415422678082526.0
-0.8972680000000002,2549612826847300.5
-0.8954280000000001,2549612826847300.5
-0.8935880000000002,2683802975612075.0
-0.8917400000000003,2683802975608350.5
-0.8899000000000001,2683802975612075.0
-0.8880600000000003,2683802975612075.0
-0.8862200000000001,2683802975612075.0
-0.8843720000000002,2683802975615800.0
-0.8825320000000002,2683802975615800.0
-0.8806840000000001,2683802975615799.5
-0.8788440000000003,2683802975617661.0
-0.8770040000000001,2549612826849163.0
-0.8751640000000002,2683802975615800.0
-0.8733160000000002,2683802975617662.0
-0.8714760000000001,2683802975615800.0
-0.8696360000000003,2683802975615800.0
-0.8677960000000001,2817993124384298.5
-0.8659480000000002,2817993124382436.0
-0.8641080000000002,2952183273149073.0
-0.8622680000000001,2952183273150935.5
-0.8604280000000003,3086373421915710.0
-0.8585800000000001,2952183273150935.5
-0.8567400000000002,2952183273154660.0
-0.8549000000000002,3086373421919434.5
-0.8530520000000001,2952183273152797.0
-0.8512120000000003,2817993124389885.0
-0.8493720000000001,2817993124388023.0
-0.8475320000000002,2817993124388023.0
-0.8456840000000002,2817993124389885.0
-0.8438440000000001,2683802975623249.0
-0.8420040000000003,2817993124389885.0
-0.8401560000000001,2817993124391747.5
-0.8383160000000002,2817993124389885.0
-0.8364760000000001,2817993124389885.0
-0.8346360000000002,2683802975626973.0
-0.8327880000000003,2683802975625111.0
-0.8309480000000001,2683802975625111.0
-0.8291080000000002,2683802975626973.0
-0.8272680000000001,2683802975625111.0
-0.8254200000000002,2549612826858474.0
-0.82358,2549612826860336.5
-0.8217320000000001,2683802975625111.0
-0.8198920000000002,2683802975625111.0
-0.8180520000000001,2549612826860337.0
-0.8162040000000002,2683802975625111.0
-0.8143640000000003,2683802975625111.0
-0.8125240000000001,2549612826860336.5
-0.8106840000000003,2549612826858474.0
-0.8088360000000001,2549612826858474.0
-0.8069960000000002,2549612826862198.5
-0.8051560000000002,2549612826860336.5
-0.8033160000000001,2549612826860336.5
-0.8014680000000003,2549612826862198.5
-0.7996280000000001,2415422678095562.0
-0.7977880000000002,2415422678095562.0
-0.7959400000000002,2415422678097424.5
-0.7941000000000001,2281232529330787.5
-0.7922600000000003,2147042380566012.8
-0.7904200000000001,2281232529334512.0
-0.7885720000000002,2281232529332649.0
-0.7867320000000002,2281232529332649.0
-0.7848920000000001,2415422678101148.5
-0.7830440000000003,2549612826865923.0
-0.7812040000000001,2549612826867785.0
-0.7793640000000002,2549612826869647.5
-0.7775240000000002,2549612826867785.0
-0.7756760000000001,2683802975636284.0
-0.7738360000000003,2549612826871509.0
-0.7719960000000001,2549612826869647.5
-0.7701560000000002,2683802975636284.0
-0.7683080000000002,2683802975638146.5
-0.7664680000000001,2549612826869647.5
-0.7646280000000003,2683802975636284.0
-0.7627800000000001,2683802975638147.0
-0.7609400000000002,2683802975636284.0
-0.7591000000000001,2817993124402920.5
-0.7572520000000001,2952183273171420.0
-0.7554120000000003,2952183273169558.0
-0.7535720000000001,2817993124402921.0
-0.7517320000000003,2952183273171420.0
-0.7498840000000001,3086373421936194.5
-0.7480440000000002,2952183273169558.0
-0.7462040000000002,2952183273169558.0
-0.7443560000000001,2952183273167695.5
-0.7425160000000002,2952183273171420.0
-0.7406760000000001,2817993124404783.5
-0.7388360000000002,2817993124402921.0
-0.7369880000000003,2817993124404783.5
-0.7351480000000001,2683802975638147.0
-0.7333080000000003,2549612826869647.5
-0.7314680000000001,2683802975638146.5
-0.7296200000000002,2683802975638146.5
-0.7277800000000002,2683802975636284.0
-0.7259400000000001,2817993124404783.0
-0.7240920000000002,2952183273171419.5
-0.7222520000000001,2952183273169558.0
-0.7204120000000002,2952183273171420.0
-0.7185640000000002,3086373421938057.0
-0.7167240000000001,2952183273169558.0
-0.7148840000000002,2952183273171420.0
-0.7130360000000001,3086373421938057.0
-0.7111960000000002,3220563570704693.0
-0.7093560000000002,3086373421939919.0
-0.7075160000000003,3086373421939919.0
-0.7056680000000002,3220563570706555.5
-0.7038280000000001,3220563570708418.0
-0.7019880000000003,3220563570708418.0
-0.7001480000000002,3220563570708418.0
-0.6983000000000001,3354753719476917.0
-0.6964600000000002,3354753719475054.5
-0.6946200000000001,3354753719475055.0
-0.6927800000000002,3488943868243554.5
-0.6909320000000002,3354753719475055.5
-0.6890920000000001,3354753719475055.0
-0.6872520000000002,3488943868243553.0
-0.6854120000000001,3488943868241692.0
-0.6835640000000002,3354753719475055.0
-0.6817240000000001,3354753719476917.0
-0.6798840000000003,3488943868241692.0
-0.6780360000000002,3488943868239830.0
-0.6761960000000001,3354753719475055.0
-0.6743560000000002,3488943868239829.0
-0.6725080000000001,3488943868237967.0
-0.6706680000000002,3354753719473193.0
-0.6688280000000002,3488943868237967.0
-0.666988,3623134017004604.0
-0.6651400000000002,3488943868239830.0
-0.6633000000000001,3488943868237967.5
-0.6614600000000002,3488943868236105.0
-0.6596200000000001,3488943868239830.0
-0.6577720000000001,3354753719469468.0
-0.6559320000000002,3354753719471331.0
-0.6540840000000001,3354753719471331.0
-0.6522440000000003,3354753719471330.5
-0.6504040000000002,3488943868234243.5
-0.6485640000000001,3488943868237967.5
-0.6467160000000002,3488943868237967.0
-0.6448760000000001,3488943868239829.0
-0.6430360000000002,3488943868239830.0
-0.6411960000000002,3623134017004605.0
-0.639348,3623134017006465.5
-0.6375080000000002,3488943868243554.0
-0.6356680000000001,3623134017008329.0
-0.6338280000000002,3757324165774965.5
-0.6319800000000001,3623134017012053.5
-0.6301400000000003,3623134017012053.0
-0.6283000000000002,3757324165778689.5
-0.6264520000000001,3757324165778689.5
-0.6246120000000002,3757324165778689.5
-0.6227720000000002,3891514314543465.0
-0.6209320000000003,3891514314547189.0
-0.6190840000000002,3891514314543465.0
-0.6172440000000001,3891514314545327.0
-0.6154040000000003,3891514314543464.0
-0.6135560000000002,3891514314543465.0
-0.6117160000000001,3891514314541601.0
-0.6098760000000002,3891514314545325.5
-0.6080360000000001,3891514314539739.0
-0.6061880000000002,3757324165774966.5
-0.6043480000000001,3757324165774966.5
-0.6025080000000002,3757324165774965.5
-0.6006600000000002,3623134017006466.5
-0.5988200000000001,3488943868243554.5
-0.5969800000000002,3623134017008329.0
-0.5951320000000001,3757324165774965.0
-0.5932920000000003,3757324165774965.5
-0.5914520000000002,3757324165773103.0
-0.589612,3757324165774034.5
-0.5877640000000002,3757324165776828.0
-0.5859240000000001,3623134017007397.0
-0.5840840000000002,3623134017004604.0
-0.5822360000000002,3623134017007397.0
-0.5803960000000001,3488943868241691.5
-0.5785560000000002,3488943868238898.0
-0.5767160000000001,3623134017006465.5
-0.5748680000000002,3623134017005535.0
-0.5730280000000002,3488943868239829.0
-0.5711880000000001,3488943868238898.5
-0.5693400000000003,3623134017004605.0
-0.5675000000000001,3488943868238898.0
-0.5656600000000003,3354753719475054.5
-0.5638200000000001,3354753719475986.0
-0.5619720000000001,3354753719475054.5
-0.5601320000000002,3354753719477848.5
-0.5582920000000001,3354753719476917.0
-0.5564440000000002,3488943868245416.0
-0.5546040000000003,3488943868244484.5
-0.5527640000000001,3488943868245416.0
-0.5509240000000002,3623134017013915.0
-0.5490760000000001,3623134017016708.0
-0.5472360000000003,3488943868247278.0
-0.5453960000000001,3488943868250072.0
-0.5435560000000003,3623134017017640.0
-0.5417080000000002,3488943868251934.0
-0.5398680000000001,3354753719485297.0
-0.5380280000000002,3488943868252866.0
-0.5361800000000001,3488943868250072.5
-0.5343400000000001,3354753719486228.5
-0.5325000000000003,3354753719485297.0
-0.5306520000000001,3354753719486228.0
-0.5288120000000001,3220563570719591.5
-0.5269720000000001,3086373421953886.0
-0.5251240000000001,2952183273186318.5
-0.5232840000000002,2952183273190043.0
-0.5214440000000001,2817993124420612.5
-0.5195960000000003,2683802975653044.5
-0.5177560000000001,2683802975655838.0
-0.5159160000000003,2683802975656769.0
-0.5140760000000001,2683802975655838.0
-0.5122280000000001,2683802975655838.0
-0.5103880000000002,2683802975656769.0
-0.5085480000000001,2683802975655839.0
-0.506708,2683802975659563.5
-0.5048680000000002,2683802975656769.0
-0.5030200000000001,2549612826891063.5
-0.5011800000000002,2683802975659563.0
-0.49933200000000016,2817993124425268.0
-0.49749200000000027,2817993124422475.0
-0.49565200000000015,2683802975658631.5
-0.4938040000000001,2817993124426199.5
-0.4919640000000002,2952183273191905.0
-0.4901240000000002,2817993124424337.0
-0.4882840000000001,2817993124425268.0
-0.48644400000000015,2817993124422475.0
-0.4846040000000001,2683802975658631.0
-0.4827560000000002,2549612826889201.0
-0.48091600000000007,2549612826890131.5
-0.47907600000000017,2549612826889201.0
-0.47722800000000015,2549612826891994.0
-0.47538800000000025,2549612826887338.5
-0.4735400000000002,2683802975656769.0
-0.47170000000000006,2683802975652113.0
-0.46986000000000017,2683802975654907.0
-0.4680200000000002,2817993124420612.5
-0.46618000000000015,2817993124423406.0
-0.4643320000000001,2817993124418750.5
-0.4624920000000002,2952183273184456.0
-0.46065200000000023,2952183273183525.0
-0.45880400000000016,2952183273186318.0
-0.4569640000000001,2817993124418750.5
-0.45512400000000014,2817993124414094.5
-0.4532840000000002,2817993124413163.5
-0.45143600000000017,2683802975649319.5
-0.4495960000000001,2549612826880821.0
-0.44775600000000015,2549612826876165.0
-0.4459080000000001,2549612826877096.5
-0.4440680000000002,2415422678111391.5
-0.44222800000000007,2549612826878959.5
-0.4403800000000002,2549612826876165.0
-0.43854000000000015,2415422678110460.0
-0.43670000000000014,2549612826874303.5
-0.4348520000000002,2549612826878959.0
-0.43301200000000023,2549612826875234.5
-0.43117200000000006,2683802975642802.5
-0.4293240000000001,2683802975640009.0
-0.42748400000000014,2683802975642802.5
-0.42564400000000013,2683802975638146.5
-0.42380400000000007,2683802975642802.0
-0.42195600000000005,2683802975639077.0
-0.42011600000000016,2683802975641871.0
-0.41827600000000026,2683802975639077.0
-0.4164280000000002,2683802975641871.5
-0.41458800000000007,2683802975637215.5
-0.41274800000000017,2549612826873371.5
-0.4109080000000002,2415422678107666.0
-0.4090680000000001,2415422678110459.5
-0.4072200000000001,2281232529342891.5
-0.4053800000000002,2281232529342891.5
-0.4035400000000002,2281232529342891.5
-0.40170000000000006,2281232529346616.0
-0.3998520000000001,2281232529346616.0
-0.39801200000000014,2415422678111391.0
-0.39616400000000007,2415422678111391.0
-0.3943240000000002,2415422678115115.5
-0.39248400000000006,2415422678115116.0
-0.39064400000000016,2415422678115116.0
-0.38879600000000014,2415422678115116.0
-0.38695600000000013,2415422678118840.5
-0.38511600000000007,2415422678118840.5
-0.38327600000000017,2415422678115115.5
-0.3814280000000001,2415422678115115.5
-0.37958800000000015,2415422678115115.5
-0.3777480000000001,2549612826883614.5
-0.3759000000000002,2683802975649320.0
-0.37406000000000006,2683802975645595.5
-0.37222000000000016,2549612826879890.0
-0.37037200000000015,2683802975649320.0
-0.36853200000000014,2683802975645595.0
-0.3666920000000001,2549612826876165.0
-0.36484400000000006,2683802975641871.0
-0.36300400000000016,2683802975645595.0
-0.36116400000000026,2683802975641870.5
-0.35932400000000014,2549612826874303.0
-0.35747600000000007,2549612826870578.5
-0.3556360000000002,2549612826873372.0
-0.3537960000000003,2415422678105804.5
-0.3519560000000001,2549612826874303.5
-0.3501080000000001,2683802975639078.0
-0.34826800000000013,2683802975643734.0
-0.34642800000000024,2817993124408509.0
-0.3445800000000002,2817993124411302.0
-0.3427400000000001,2817993124408508.0
-0.34090000000000015,2952183273177007.0
-0.33905200000000013,2952183273176076.0
-0.33721200000000023,2952183273179800.0
-0.33537200000000006,3086373421945040.5
-0.33352400000000026,3220563570710280.5
-0.33168400000000015,3220563570706556.0
-0.32984400000000014,3086373421941781.0
-0.3280040000000001,3220563570709349.0
-0.3261560000000002,3354753719474124.5
-0.3243160000000001,3220563570705625.0
-0.3224760000000002,3220563570704693.0
-0.32062800000000014,3354753719473193.0
-0.31878800000000024,3488943868238433.0
-0.31694800000000006,3354753719469002.5
-0.3151080000000002,3354753719469002.5
-0.3132600000000001,3488943868237967.0
-0.31142000000000025,3488943868234242.5
-0.30958000000000013,3488943868234243.0
-0.3077400000000002,3488943868234708.5
-0.30589200000000016,3488943868238433.0
-0.30405200000000027,3488943868234708.5
-0.3022120000000001,3623134017003673.0
-0.30037200000000014,3623134016999948.0
-0.2985240000000002,3623134017003673.0
-0.2966840000000002,3623134016999948.0
-0.2948440000000001,3757324165768448.0
-0.2929960000000001,3891514314533688.0
-0.29115600000000014,3891514314537413.0
-0.28931600000000024,3891514314537413.0
-0.28747600000000006,4025704463306377.0
-0.2856360000000002,4025704463302653.0
-0.2837880000000001,3891514314537879.0
-0.28194800000000025,4025704463299394.5
-0.28010800000000013,4025704463303120.0
-0.27826000000000006,3891514314534619.0
-0.27642000000000017,4025704463299860.0
-0.2745800000000002,4159894612061376.0
-0.27273200000000014,4159894612065100.0
-0.2708920000000001,4159894612065566.5
-0.2690520000000002,4294084760830340.0
-0.26720400000000005,4294084760826616.0
-0.2653640000000002,4294084760829409.5
-0.2635240000000001,4294084760829409.0
-0.26168400000000014,4159894612060911.0
-0.25984400000000024,4159894612057651.0
-0.2579960000000002,4025704463292877.0
-0.25615600000000005,4025704463293342.5
-0.25430800000000026,4159894612058583.0
-0.25246800000000014,4025704463290084.0
-0.2506280000000002,4025704463290084.0
-0.24878000000000017,4159894612057651.0
-0.24694000000000024,4159894612057651.0
-0.24510000000000007,4159894612057651.0
-0.24326000000000017,4159894612057651.0
-0.24141200000000013,4159894612061376.0
-0.23957200000000023,4159894612058117.0
-0.23773200000000008,4159894612057185.5
-0.23589200000000016,4294084760821961.0
-0.2340440000000001,4294084760825684.0
-0.23220400000000024,4294084760821960.0
-0.23036400000000007,4294084760821960.0
-0.22852400000000017,4294084760818235.0
-0.22667600000000013,4294084760818235.0
-0.22483600000000023,4294084760814511.0
-0.22299600000000008,4428274909583475.0
-0.22114800000000007,4428274909579752.0
-0.21930800000000011,4428274909579752.0
-0.21746800000000024,4562465058341266.0
-0.2156200000000002,4696655207109765.0
-0.21378000000000005,4562465058341499.0
-0.21194000000000013,4562465058341732.0
-0.21009200000000008,4696655207103246.0
-0.20825200000000016,4562465058338473.0
-0.20641200000000007,4428274909570206.5
-0.20457200000000011,4562465058335214.0
-0.20273200000000025,4562465058331721.0
-0.2008840000000002,4428274909566946.5
-0.19904400000000003,4428274909566946.5
-0.19720400000000013,4562465058331954.0
-0.19535600000000009,4562465058328463.0
-0.19351600000000016,4428274909563689.0
-0.19167600000000007,4428274909562989.5
-0.18982800000000025,4428274909563223.0
-0.18798800000000007,4428274909559497.5
-0.1861480000000002,4294084760793793.0
-0.18430800000000003,4159894612028785.5
-0.18246000000000023,4159894612028785.5
-0.18062000000000009,4025704463259356.0
-0.1787800000000002,4025704463259356.0
-0.17693200000000014,4025704463263080.0
-0.17509200000000025,4025704463262151.0
-0.1732520000000001,4025704463262151.0
-0.17140400000000003,4025704463262149.5
-0.16956400000000016,4025704463264943.0
-0.16772400000000023,3891514314496444.0
-0.16588400000000011,3757324165728176.0
-0.1640440000000002,3757324165723520.0
-0.16219600000000015,3623134016958745.5
-0.16035600000000022,3623134016955021.5
-0.1585160000000001,3623134016957815.0
-0.15667600000000015,3623134016954089.5
-0.15482800000000013,3623134016954090.5
-0.15298800000000023,3757324165715373.5
-0.1511400000000002,3757324165718632.0
-0.14930000000000007,3623134016949785.0
-0.14746000000000015,3623134016953625.5
-0.14562000000000022,3488943868185010.0
-0.14377200000000015,3354753719420352.0
-0.14193200000000003,3220563570651969.0
-0.14009200000000013,3220563570655694.0
-0.1382440000000001,3220563570652085.0
-0.1364040000000002,3086373421887310.5
-0.13456400000000004,2952183273118579.0
-0.13272400000000015,2952183273122303.5
-0.1308760000000001,2952183273118928.0
-0.12903600000000015,2817993124353687.5
-0.12719600000000003,2817993124353804.0
-0.1253560000000001,2683802975585421.0
-0.1235080000000001,2549612826816573.0
-0.1216680000000002,2549612826816690.0
-0.11982800000000005,2549612826820414.5
-0.11798000000000022,2415422678051566.0
-0.1161400000000001,2415422678051682.5
-0.11430000000000017,2415422678051740.5
-0.11245200000000014,2415422678051857.0
-0.11061200000000022,2415422678052090.0
-0.10877200000000008,2281232529283241.0
-0.10693200000000017,2281232529283241.0
-0.10508400000000014,2281232529283475.0
-0.10324400000000022,2147042380514626.0
-0.10140400000000008,2281232529283358.5
-0.09955600000000006,2281232529279750.5
-0.09771600000000012,2147042380518263.2
-0.09587600000000022,2281232529279633.0
-0.09402800000000018,2281232529279750.0
-0.09218800000000003,2147042380514538.5
-0.09034800000000012,1878662082984436.8
-0.08850800000000023,1744471934215850.8
-0.08666000000000018,1744471934215501.2
-0.08482000000000003,1610281785447119.0
-0.08298000000000012,1744471934215850.8
-0.08114000000000023,2012852231745836.0
-0.07929200000000018,2415422678048162.0
-0.07745200000000003,3086373421880239.5
-0.07561200000000012,3757324165715694.5
-0.0737640000000001,4025704463245649.5
-0.07192400000000018,3757324165715402.5
-0.07008400000000005,2683802975580795.0
-0.06823600000000023,1476091636685195.5
-0.0663960000000001,134190149017257.08
-0.06455600000000018,-1073521189881833.8
-0.06271600000000005,-2012852231247360.5
-0.060868000000000234,-2549612826310823.0
-0.059028000000000094,-2952183272612945.0
-0.057188000000000176,-3220563570146567.5
-0.05534000000000014,-3220563570146801.0
-0.053500000000000235,-3220563570143076.0
-0.051660000000000095,-3488943867676349.0
-0.04982000000000018,-3623134016444965.0
-0.04797200000000013,-3757324165209856.0
-0.04613200000000022,-3891514313974746.5
-0.044292000000000095,-4159894611504644.0
-0.04245200000000018,-4428274909038151.0
