time_ms,Bt
44.7043979,0.3216472015758533
44.7053979,0.3216390784971736
44.7063979,0.3216309554184939
44.7073979,0.3216228282136599
44.7083979,0.3216146996334528
44.709397900000006,0.3216065779301813
44.7103979,0.3215984479745661
44.7113979,0.3215903042650445
44.7123979,0.3215821633063043
44.7133979,0.3215740292245347
44.7143979,0.3215658882657944
44.7153979,0.3215577418054917
44.7163979,0.3215495953451889
44.7173979,0.3215414475094779
44.7183979,0.3215333037999564
44.7193979,0.3215251669674056
44.7203979,0.3215170397625716
44.7213979,0.3215089056807669
44.7223979,0.3215007550942746
44.7233979,0.3214925948800656
44.7243979,0.3214844497951711
44.7253979,0.3214763253411183
44.7263979,0.3214682050132198
44.7273979,0.3214600846853213
44.7283979,0.3214519643574228
44.7293979,0.3214438344018075
44.7303979,0.3214357071970087
44.7313979,0.3214276019984599
44.7323979,0.3214195064276278
44.7333979,0.3214114081060146
44.7343979,0.3214032932797138
44.7353979,0.3213951715764422
44.7363979,0.3213870512485437
44.737397900000005,0.3213789377976159
44.7383979,0.321370831223659
44.7393979,0.3213627246497019
44.7403979,0.3213546001956491
44.7413979,0.3213464729908151
44.7423979,0.3213383664168581
44.743397900000005,0.3213302598429011
44.7443979,0.3213221340134753
44.7453979,0.3213139848023913
44.7463979,0.3213058287143366
44.7473979,0.3212976822540338
44.7483979,0.3212895522984185
44.7493979,0.32128143197052
44.7503979,0.321273304765686
44.7513979,0.3212651610561645
44.7523979,0.3212570035927368
44.7533979,0.3212488323754027
44.7543979,0.3212406556565063
44.7553979,0.3212324830637992
44.7563979,0.3212243035941214
44.7573979,0.3212161131213186
44.758397900000006,0.3212079322762678
44.7593979,0.3211997693112777
44.7603979,0.3211916090970686
44.7613979,0.3211834447567053
44.7623979,0.321175280416342
44.7633979,0.3211671325806662
44.764397900000006,0.3211589847449904
44.7653979,0.3211508314077521
44.7663979,0.3211426780705139
44.7673979,0.3211345233578673
44.7683979,0.3211263796483458
44.7693979,0.3211182373142325
44.7703979,0.3211101004816817
44.7713979,0.3211019801538184
44.7723979,0.3210938694537071
44.7733979,0.3210857477504709
44.7743979,0.3210776205456369
44.7753979,0.3210694974669572
44.7763979,0.3210613743882775
44.7773979,0.3210532513095977
44.7783979,0.3210451282309179
44.779397900000006,0.3210369941491132
44.7803979,0.3210288504395918
44.7813979,0.3210207081054784
44.7823979,0.3210125657713651
44.7833979,0.3210044220618436
44.7843979,0.3209962948570096
44.7853979,0.3209881855322713
44.7863979,0.320980076207533
44.7873979,0.3209719668827948
44.7883979,0.320963863059619
44.7893979,0.3209557647380057
44.7903979,0.3209476705425467
44.7913979,0.3209395928517752
44.792397900000005,0.3209315247887557
44.7933979,0.320923453974955
44.7943979,0.3209153694072479
44.7953979,0.3209072642086991
44.7963979,0.3208991452562441
44.7973979,0.320891027679162
44.798397900000005,0.3208829169790507
44.7993979,0.3208748021527499
44.80039790000001,0.3208666845756326
44.8013979,0.3208585766262675
44.8023979,0.3208504714277186
44.8033979,0.3208423497244823
44.8043979,0.3208342252704296
44.8053979,0.3208261214472186
44.8063979,0.3208180203748241
44.8073979,0.3208099027977421
44.8083979,0.3208017797190624
44.8093979,0.3207936552650096
44.8103979,0.3207855363125545
44.8113979,0.3207774173600994
44.8123979,0.3207692956568279
44.813397900000005,0.3207611753289294
44.8143979,0.3207530522502497
44.8153979,0.320744918168445
44.8163979,0.3207367730835153
44.8173979,0.3207286293739937
44.8183979,0.3207204952922242
44.8193979,0.3207123708381714
44.8203979,0.3207042436333374
44.8213979,0.3206961068007867
44.8223979,0.3206879699682359
44.8233979,0.3206798386372476
44.8243979,0.3206717018046969
44.8253979,0.320663574599898
44.8263979,0.3206554804044742
44.8273979,0.3206473903352047
44.8283979,0.3206392700073415
44.8293979,0.3206311469286969
44.8303979,0.3206230307269879
44.8313979,0.3206149035221539
44.8323979,0.3206067886958531
44.8333979,0.3205986945003941
44.834397900000006,0.3205905948033725
44.8353979,0.3205824552200406
44.8363979,0.3205742977566128
44.8373979,0.3205661457947475
44.8383979,0.320558000709853
44.8393979,0.3205498803819897
44.8403979,0.3205417793095952
44.8413979,0.3205336782372007
44.8423979,0.320525564786273
44.8433979,0.3205174513353452
44.8443979,0.3205093420106069
44.8453979,0.3205012326858686
44.8463979,0.3204931426165991
44.8473979,0.3204850883074858
44.8483979,0.3204770408753081
44.8493979,0.3204689824400054
44.8503979,0.3204609240047026
44.8513979,0.3204528724463353
44.8523979,0.3204448140110326
44.8533979,0.3204367486987943
44.8543979,0.320428695765054
44.8553979,0.3204206510836575
44.8563979,0.3204125940237631
44.8573979,0.3204045067052747
44.8583979,0.320396415260597
44.8593979,0.3203883141881672
44.8603979,0.3203801911094875
44.8613979,0.3203720584030909
44.862397900000005,0.3203639311982921
44.8633979,0.3203558039934934
44.8643979,0.3203476575331906
44.8653979,0.3203394904420109
44.8663979,0.3203313137231144
44.8673979,0.3203231535089054
44.868397900000005,0.3203150166763194
44.8693979,0.3203068922222666
44.8703979,0.3202987636420596
44.8713979,0.3202906185571651
44.8723979,0.3202824610937373
44.8733979,0.3202743077564638
44.8743979,0.3202661612961611
44.8753979,0.3202580217128291
44.8763979,0.3202498972588115
44.8773979,0.3202417796817295
44.8783979,0.320233635972208
44.8793979,0.320225475757999
44.8803979,0.3202173292976962
44.8813979,0.3202092048436786
44.8823979,0.3202010927681943
44.883397900000006,0.3201929738157392
44.8843979,0.3201848452355322
44.8853979,0.3201767207814794
44.8863979,0.3201685990782079
44.8873979,0.3201604704980009
44.8883979,0.3201523529209188
44.889397900000006,0.3201442545993056
44.8903979,0.3201361617792548
44.8913979,0.3201280634576416
44.8923979,0.3201199692621825
44.8933979,0.3201118709405693
44.8943979,0.3201037588650849
44.8953979,0.3200956509157548
44.8963979,0.3200875635972666
44.8973979,0.3200794762787783
44.8983979,0.3200713614524776
44.8993979,0.3200632259952998
44.9003979,0.3200550822857783
44.9013979,0.320046939951665
44.9023979,0.3200387962421435
44.9033979,0.3200306580341844
44.904397900000006,0.3200225212016336
44.9053979,0.3200143884952372
44.9063979,0.3200062709181552
44.9073979,0.3199981588426708
44.9083979,0.3199900398902158
44.9093979,0.3199819346916318
44.9103979,0.3199738528746708
44.9113979,0.319965761429993
44.9123979,0.3199576466036922
44.9133979,0.3199495207742664
44.9143979,0.3199413921940594
44.9153979,0.3199332581122899
44.9163979,0.3199251212797391
44.917397900000005,0.3199169844471883
44.9183979,0.3199088613685438
44.9193979,0.319900747917616
44.9203979,0.319892620712782
44.9213979,0.3198844866310125
44.9223979,0.3198763621769597
44.923397900000005,0.3198682404736881
44.9243979,0.3198601118934811
44.9253979,0.3198519846886472
44.9263979,0.3198438643607487
44.9273979,0.3198357399066959
44.9283979,0.3198276127018619
44.9293979,0.3198194965001529
44.9303979,0.3198113926769771
44.9313979,0.31980330810927
44.9323979,0.319795223541563
44.9333979,0.319787127970731
44.9343979,0.3197790200213657
44.9353979,0.319770906570438
44.9363979,0.3197627944949184
44.9373979,0.3197546755424282
44.938397900000005,0.3197465538391566
44.9393979,0.3197384445144184
44.9403979,0.3197303434420239
44.9413979,0.3197222203633794
44.9423979,0.3197140931585454
44.9433979,0.3197059824583988
44.944397900000006,0.3196978758844417
44.9453979,0.3196897651843304
44.9463979,0.3196816531088462
44.9473979,0.3196735355317642
44.9483979,0.3196654152038656
44.9493979,0.3196573003775648
44.9503979,0.3196492048067328
44.9513979,0.319641125740553
44.9523979,0.3196330411728108
44.9533979,0.3196249401004163
44.9543979,0.3196168280249319
44.9553979,0.3196087324540999
44.9563979,0.3196006575141096
44.9573979,0.3195925825741194
44.9583979,0.3195844842524709
44.959397900000006,0.3195763831800411
44.9603979,0.3195682944861446
44.9613979,0.3195601989153126
44.9623979,0.3195520909659473
44.9633979,0.3195439857673633
44.9643979,0.3195358901965313
44.9653979,0.319527782247166
