time_ms,vertical_displacement
2.4625886524822698,119.98003061185187
2.6877659574468087,119.98003061185187
2.7002758077226163,18.07706062597442
2.712785657998424,-8.770799077008888
2.7252955082742316,-5.9442585839602655
2.7378053585500397,-5.970341768734525
2.7503152088258473,-5.228969247804178
2.762825059101655,-2.2803456696500035
2.7753349093774626,-1.0836610822283914
2.7878447596532703,-1.5858535026438958
2.8003546099290784,-1.2199606391546174
2.812864460204886,-2.3533998237391462
2.8253743104806937,-3.8957214997135474
2.8378841607565013,-4.1553978254572295
2.850394011032309,-4.5351709463551755
2.8629038613081166,-4.186459437934785
2.8754137115839242,-3.944774291576913
2.8879235618597323,-4.488203954465043
2.90043341213554,-3.2101048513593726
2.9129432624113476,-3.3556415623262947
2.9254531126871552,-3.7685308495278123
2.9379629629629633,-2.972739298838555
2.950472813238771,-2.5450670433109157
2.9629826635145786,-2.7876915400428763
2.9754925137903863,-1.800935876651657
2.988002364066194,-1.7542673693214716
3.0005122143420015,-2.2962957911196873
3.013022064617809,-3.2536684782939234
3.0255319148936173,-3.5566780147075443
3.038041765169425,-2.5624069503094886
3.0505516154452326,-0.9711097262972688
3.06306146572104,-2.056299194525039
3.0755713159968483,-2.2489591338343833
3.088081166272656,-2.3670345309047525
3.1005910165484636,-2.0085736053412275
3.1131008668242712,-0.19417307335094458
3.125610717100079,-1.448266473812357
3.1381205673758865,-1.1647487821838118
3.150630417651694,-1.617906186566927
3.1631402679275022,-1.6092330613631445
3.17565011820331,-2.5929684308926864
3.1881599684791175,-1.0784472756204426
3.200669818754925,0.13545055441043063
3.2131796690307333,-0.9648685819826126
3.225689519306541,-1.8864297585001275
3.2381993695823486,-0.8287124316645761
3.250709219858156,-2.1763856063579468
3.263219070133964,-1.3868498003773253
3.2757289204097715,-1.6197992092138414
3.288238770685579,-0.4572172335290785
3.300748620961387,-1.622673534140635
3.313258471237195,-2.2694741275017476
3.3257683215130025,-1.934922541743464
3.33827817178881,-1.6433282605898558
3.3507880220646182,-2.191950505428864
3.363297872340426,-1.2871886431981008
3.3758077226162335,-0.9528610066699487
3.388317572892041,-1.0584511018628033
3.400827423167849,-1.8790636321706455
3.4133372734436564,-1.3936659337462174
3.425847123719464,-1.8883779798780616
3.4383569739952717,-2.318885846620422
3.45086682427108,-0.7542703749322154
3.4633766745468875,0.48496586911698114
3.475886524822695,-0.9359234787640216
3.488396375098503,-0.2885624168441202
3.500906225374311,-1.2317689217769177
3.5134160756501185,0.02036584327798243
3.525925925925926,-0.21119466344382615
3.5384357762017338,-0.4568228737794609
3.5509456264775414,-1.9506279276809386
3.563455476753349,-2.939174385742076
3.5759653270291567,-4.008975674208361
3.588475177304965,-4.023890202211574
3.6009850275807724,-1.7780711679701946
3.61349487785658,-1.7569677613327932
3.626004728132388,-1.4971385276229834
3.638514578408196,-1.585585869597287
3.6510244286840035,-3.40574652787672
3.663534278959811,-3.530799150007202
3.6760441292356187,-3.2015723207389737
3.6885539795114264,-2.984760786439221
3.701063829787234,-3.7588527100783495
3.7135736800630417,-3.9703698773068274
3.7260835303388498,-5.578090300220635
3.7385933806146574,-5.533542674186208
3.751103230890465,-1.0794633377540461
3.763613081166273,-0.4571587938493171
3.7761229314420808,-2.05485849979632
3.7886327817178884,-3.341058327090236
3.801142631993696,-5.107697534262348
3.8136524822695037,2.8183174838020237
3.8261623325453114,-3.3185507986864224
3.838672182821119,-2.7861143117138223
3.8511820330969266,-0.665433113053983
3.8636918833727343,3.4459421296194255
3.8762017336485424,1.5023184239190654
3.88871158392435,-1.0208983396656282
3.901221434200158,1.6878564544909314
3.9137312844759657,1.6440683265991405
3.9262411347517734,-3.629526267239695
3.938750985027581,-2.513919918827658
3.9512608353033887,1.2518752424100468
3.9637706855791963,-1.5570442485409848
3.976280535855004,0.40512734177356113
3.9887903861308116,4.664150202269318
4.001300236406619,1.7837514891017345
4.013810086682428,-2.820827127224634
4.0263199369582345,-1.4453055114978661
4.038829787234043,5.613172201404415
4.051339637509851,2.8920513166626587
4.063849487785658,-1.4639385912240392
4.076359338061466,-1.2570255084124624
4.088869188337274,3.602285602374939
4.101379038613081,2.1765611586304074
4.113888888888889,1.3653110672724278
4.126398739164697,-1.5980376745578067
4.138908589440504,-2.3524194097738285
4.151418439716313,-4.734542176478928
4.1639282899921195,0.2712817963965976
4.176438140267928,-1.5097734354099779
4.188947990543736,-8.413770390540003
4.201457840819543,-3.9785871777039623
4.213967691095351,1.3450687865208044
4.226477541371159,-2.3986194463860793
4.238987391646966,3.4692793772680393
4.251497241922774,-2.5297582487473353
4.2640070921985815,-2.3199028562929684
4.276516942474389,-7.356830630966072
4.289026792750198,0.7458758491648215
4.3015366430260045,-4.4029113788835685
4.314046493301813,5.611230528338724
4.326556343577621,2.867207860835814
4.339066193853428,0.20013971153070467
4.351576044129236,10.785962121671556
4.364085894405044,1.1049881344786736
4.376595744680851,3.936623593212893
4.389105594956659,4.600922599216277
4.4016154452324665,1.8099814250620145
4.414125295508274,4.8780566044397204
4.426635145784083,4.255540527385209
4.439144996059889,5.312301345128319
4.451654846335698,4.817404077213715
4.464164696611505,6.996250664087057
4.476674546887313,7.470909328241189
4.489184397163121,6.757060536439606
4.5016942474389285,8.411001656230516
4.514204097714736,2.8165830724369854
4.526713947990544,0.7824475746875927
4.5392237982663515,4.504597490177543
4.551733648542159,-3.297874495243547
4.564243498817968,1.6254838357981005
4.576753349093774,-6.365768773941723
4.589263199369583,2.1602563001876165
4.60177304964539,-1.193338673011535
4.614282899921198,-3.868291198581741
4.626792750197006,-1.150395708954056
4.6393026004728135,-3.3110636396234887
4.651812450748621,-4.188366446356697
4.664322301024429,-7.084988128300419
4.676832151300236,-4.550368152397971
4.689342001576044,-2.1097390275563277
4.701851851851853,-2.6213563222487117
4.714361702127659,-2.254553877173413
4.726871552403468,-3.496590924938487
4.739381402679275,-6.364009862394009
4.751891252955083,-6.32536212996832
4.764401103230891,-2.2140948848004505
4.7769109535066985,-3.2739842682360534
4.789420803782506,-5.267154477804772
4.801930654058314,-4.6353186726316356
4.814440504334121,-4.6353186726316356
4.826950354609929,-5.109577723288298
4.839460204885738,3.0344929037635353
4.851970055161544,1.7088687696975926
4.864479905437353,-1.8850424665652603
4.87698975571316,-6.1230847407222955
4.889499605988968,-4.899984758287405
4.902009456264776,1.9411082316851989
4.914519306540583,0.44911568905983856
4.927029156816391,-1.5291945234810753
4.939539007092199,-9.606659062026969
4.952048857368006,2.1666273159798544
4.964558707643814,-1.9330469660893195
4.9770685579196225,-4.29754313200067
4.989578408195429,3.008563810257806
5.002088258471238,1.7221619717555028
5.014598108747045,-0.8821713339385213
5.027107959022853,3.650310307979728
5.039617809298661,-4.938429837604594
5.052127659574468,-5.442629361187843
5.064637509850276,5.68116648878103
5.077147360126084,2.2561038357579766
5.089657210401891,-3.995484315435194
5.102167060677699,-2.6176346426340236
5.1146769109535075,-2.501363519709221
5.127186761229314,-1.638161145994564
5.139696611505123,-1.6364455522833616
5.15220646178093,-0.33235617974620935
5.164716312056738,-0.49423643356074404
5.177226162332546,2.041593203888802
5.189736012608353,2.041593203888802
5.202245862884161,2.041593203888802
5.214755713159969,2.041593203888802
5.227265563435776,2.088319364535184
5.239775413711584,13.942435770065764
5.2522852639873925,10.601604806674079
5.264795114263199,5.80762727182186
5.277304964539008,7.736369848388756
5.2898148148148145,-3.270552274049014
5.302324665090623,-3.270552274049014
5.314834515366431,-3.270552274049014
5.327344365642238,-3.270552274049014
5.339854215918046,7.487598044020305
5.352364066193854,-2.585221829284818
5.364873916469661,-1.4501394541978707
5.377383766745469,-1.5215512308618264
5.3898936170212774,-1.0527954733815055
5.402403467297084,2.2300941903918097
5.414913317572893,-1.2090149345209604
5.4274231678486995,-1.6175458225682768
5.439933018124508,-1.9630235542312098
5.452442868400316,-0.6385156782146227
5.464952718676123,-0.21079157839041238
5.477462568951931,-0.24580664739989463
5.489972419227739,-4.745301038459648
5.502482269503546,-4.618156755403771
5.514992119779354,-6.101262728089028
5.527501970055162,-5.786962559765484
5.540011820330969,-6.287535954112262
5.552521670606778,-7.30713942442953
5.5650315208825845,-7.185554167954195
5.577541371158393,-7.410168040139135
5.590051221434201,-7.043842539097748
5.602561071710008,-6.454210037375044
5.615070921985816,3.444508365930051
5.627580772261624,0.620726859319664
5.640090622537431,-3.779439361446373
5.652600472813239,-6.817761623961322
